identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,pictogrammes_idPicto,pictogrammes_idCategorie,pictogrammes_libelleCategorie,pictogrammes_image,pictogrammes_infoBulle,page,nro_paginas,pictogrammes,pictogrammes_0
40969,5601151972557,40969,5601151972557,1,1000.0,99,Frize,Água com gás sabor a maracujá,"Pack 4x 0,25l",1.99,1.99,1.99,0.0,0,0,0,0,1000,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EDA238AFCB0C6D994D4CB4972B7E3C2.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,5,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
41261,8718951282728,41261,8718951282728,1,500.0,99,Ajax,Spray limpeza casa de banho optimal 7,Embalagem de 500 ml,1.99,3.98,3.98,0.0,0,0,0,0,500,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D62BA0AEFB59AB3A679796FD3100433.jpg,,,,,,,,,5,10,[],
415,8718114840291,415,8718114840291,1,90.0,99,Knorr,Sopa de tomate,Embalagem de 90g,1.69,18.78,18.78,0.0,0,90,90,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/242C36A57E5B35CE57DC33C8EF848B24.jpg,,,,,,,,,5,10,[],
41637,5601146040407,41637,5601146040407,1,500.0,99,Bandida do Pomar,Sidra maçãs ácidas,lata de 0.5 l,1.25,2.5,2.5,0.0,0,0,0,0,500,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E69EADB834CBE9620893E40ABB365B61.jpg,,,,,,,,,6,10,[],
41943,5060639127375,41943,5060639127375,1,500.0,99,Monster,Monster energy ultra paradise,lata de 500 ml,1.39,2.78,2.78,0.0,0,0,0,0,500,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8091F3820415480BF22B7353EADA5361.jpg,,,,,,,,,6,10,[],
433,8722700086703,433,8722700086703,1,80.0,99,Knorr,Caldo p/ arroz  8 cubos,Embalagem de 80g,1.69,21.13,21.13,0.0,0,80,80,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF32635033F7FF74D39FC663DCC13FD6.jpg,,,,,,,,,6,10,[],
44977,3600523916856,44977,3600523916856,1,300.0,99,Elvive,Condicionador total repair,300 ml,3.94,13.13,13.13,0.0,0,0,0,0,300,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9835CC731AB491F262068F6900858FED.jpg,,,,,,,,,6,10,[],
46185,5601050037203,46185,5601050037203,1,440.0,99,Danone,"Iogurte Oikos Coco,  4 x 110 g",,1.99,4.52,4.52,0.0,0,440,440,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA3428D73096A6BA9FDEF5396D1EA05E.jpg,,,,,,,,,6,10,[],
46504,8001841144900,46504,8001841144900,1,,99,Dodot,Fraldas Sensitive | Tamanho 5 - 11 a 16 kg,Embalagem c/ 42 unidades,14.24,14.24,14.24,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99885E8B86F9F7B612960551204F92C2.jpg,,,,,,,,,6,10,[],
46806,8410500027025,46806,8410500027025,1,600.0,99,Actimel Danone,"Actimel Laranja, 6 x 100 g",,2.79,4.65,4.65,0.0,0,600,600,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43001DDF2FF65EA0002497B3CF082B18.jpg,,,,,,,,,6,10,[],
46939,7613036257695,46939,7613036257695,1,400.0,99,Friskies,Comida húmida de frango para cão,Embalagem de 4 x 100 g,2.09,5.23,5.23,0.0,0,400,400,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/669995B54C1E4B80CB3AFA927E1554BD.jpg,,,,,,,,,6,10,[],
47131,8001665717298,47131,8001665717298,1,250.0,99,Rana,"Tortellini 4 Queijos, 250g",,2.59,10.36,10.36,0.0,0,250,250,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E62B6002D8DA4CF5296C367745CCCB8A.jpg,,,,,,,,,6,10,[],
48198,5604260319725,48198,5604260319725,1,,99,PorSi,Cueca de Incontinência Discreet M,Embalagem de 9 unidades,6.79,6.79,6.79,0.0,0,9,9,0,9,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,1.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6667AC909E8AFC5FCEADE9100475A577.jpg,,,,,,,,,6,10,[],
48263,7613035800885,48263,7613035800885,1,400.0,99,Friskies,Comida húmida de frango para cão júnior,Embalagem de 4 x 100 g,2.09,5.23,5.23,0.0,0,400,400,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D1608EF715CAC9ACB61D4D2977E25A1A.jpg,,,,,,,,,6,10,[],
48472,7613035442535,48472,7613035442535,1,85.0,99,Purina Gourmet,Comida húmida gato tartelette com carne de frango/cenoura,85g,0.87,10.24,10.24,0.0,0,85,85,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/567F413053706BE5A58B9D490761384B.jpg,,,,,,,,,6,10,[],
48635,8711327538184,48635,8711327538184,1,330.0,99,Magnum,Gelados mini amêndoa remix,6 x 55 ml,3.99,12.09,12.09,0.0,0,0,0,0,330,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B1626E6E1F87C61BAB8333262F49D20.jpg,,,,69.0,28.0,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,6,10,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",
48737,7613287785886,48737,7613287785886,1,100.0,99,Yogolino,Nestle yogolino alimento lacteo banana +6m 90g,Embalagem de 100g,0.89,8.9,8.9,0.0,0,100,100,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D34ACCA4A6B704E84864E42B8BE11568.jpg,,,,,,,,,6,10,[],
49331,5060896621548,49331,5060896621548,1,500.0,99,Monster,Bebida energética ultra watermelon,lata de 500 ml,1.39,2.78,2.78,0.0,0,0,0,0,500,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0165B2A9210976B98D31D0B8B63BE355.jpg,,,,,,,,,6,10,[],
49418,8410500012861,49418,8410500012861,1,1200.0,99,Actimel Danone,"Probiótico Natural 0%, 12 x 100 g",,4.69,3.91,3.91,0.0,0,1200,1200,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4CE4B2792A3ABCFA8A686173BBD8378.jpg,,,,,,,,,6,10,[],
49588,4005900911568,49588,4005900911568,1,270.0,99,Ambre Solaire,Spray Solar para Crianças FP50+,Embalagem de 270 ml,14.09,52.19,52.19,0.0,0,0,0,0,270,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05EFBCFD0E95BA2F83153A38E15A390C.jpg,,,,,,,,,6,10,[],
49767,5601151969106,49767,5601151969106,1,1000.0,99,Frize,Água c/ Gás Ananás,pack 4 x 0.25 l,1.99,1.99,1.99,0.0,0,0,0,0,1000,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE071A8A9B23805FF5594CF8DCE06CD5.jpg,,,,,,,,,6,10,[],
49779,7613287805119,49779,7613287805119,1,190.0,99,Gerber,"Refeição Bio Puré de Ervilhas com batata e frango, 190g",,1.99,10.47,10.47,0.0,0,190,190,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8115AF04DD1FE11036F6E66AF0A9E321.jpg,,,,3681.0,51.0,Produtos Bio,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8170.jpg,,6,10,"[{'idPicto': 3681, 'idCategorie': 51, 'libelleCategorie': 'Produtos Bio', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8170.jpg', 'infoBulle': ''}]",
49829,7613287800497,49829,7613287800497,1,190.0,99,Naturnes,"Nutrição Infantil Bio Cenoura e Tomate com Peru, boião de 190g",,1.99,10.47,10.47,0.0,0,190,190,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A61912D3F89982E55FAF9DA992DC8EB1.jpg,,,,3681.0,51.0,Produtos Bio,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8170.jpg,,6,10,"[{'idPicto': 3681, 'idCategorie': 51, 'libelleCategorie': 'Produtos Bio', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8170.jpg', 'infoBulle': ''}]",
50277,8410436429443,50277,8410436429443,1,,99,Persil,Detergente máquina roupa 4 em 1,40 cápsulas,9.99,9.99,9.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E047E9BAF43F15ECC8BBAF280F71764.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,6,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
51047,8410436430364,51047,8410436430364,1,,99,Persil,Detergente máquina roupa 4 em 1 lavanda,40 cápsulas,9.99,9.99,9.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5FA7D78F48BA80F07906761E5B479A5.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,6,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
51088,4005900958488,51088,4005900958488,1,400.0,99,Nivea,Body Lotion Suavizante 48h Pele Seca,Embalagem de 400 ml,4.89,12.23,12.23,0.0,0,0,0,0,400,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6916114EDF56E60DDB6117160096E95.jpg,,,,,,,,,6,10,[],
51423,3600524073466,51423,3600524073466,1,400.0,99,L'oreal Men Expert,Gel de Banho Total Clean 5 em 1,400 ml,2.99,7.48,7.48,0.0,0,0,0,0,400,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACAB20B7D6B56496B4D5E0E1FA99599E.jpg,,,,,,,,,6,10,[],
51916,5601050037777,51916,5601050037777,1,160.0,99,Yopro,"Yopro caramelo machiato,  160g",,1.19,7.44,7.44,0.0,0,160,160,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1270C0A6586804B87FB971BF20F15493.jpg,,,,,,,,,6,10,[],
51924,5601146040506,51924,5601146040506,1,500.0,99,Bandida do Pomar,Sidra Manga,lata 500 ml,1.25,2.5,2.5,0.0,0,0,0,0,500,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DC3A679A950FE78C66F0F66E2C36EA9.jpg,,,,,,,,,6,10,[],
51945,5601151966846,51945,5601151966846,1,1000.0,99,Frize,"Água com Gás Yuzu, Pack 4 x 25 cl",,1.99,1.99,1.99,0.0,0,0,0,0,1000,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF0C32266B18AE6C526A55B7E6DA6BDE.jpg,,,,,,,,,6,10,[],
51947,8719200253087,51947,8719200253087,1,200.0,99,Planta,"Planteiga com Sal Vegan, 200g",,1.49,7.45,7.45,0.0,0,200,200,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C8192B5C8DA466AD648BB6546E3F415.jpg,,,,,,,,,6,10,[],
52093,5601164905856,52093,5601164905856,1,1200.0,99,Super Bock,"Cerveja Mini sem Álcool 0,0%",Pack 6 x 0.20 l,2.99,2.49,2.49,0.0,0,0,0,0,1200,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5EBDCFF3DBAE635763EC5B93A2BA729.jpg,,,,,,,,,6,10,[],
52238,6941607320327,52238,6941607320327,1,,99,Bestway,Colete,,4.99,4.99,4.99,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A958E39A4B704E4F651E51FB989A8FD0.jpg,,,,,,,,,6,10,[],
53200,8722700263081,53200,8722700263081,1,112.0,99,Knorr,"Caldo Natura de Legumes, 4 x 28g",,1.85,16.52,16.52,0.0,0,112,112,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1387C23926C431B6051D9CE2FC35A1ED.jpg,,,,,,,,,6,10,[],
53236,8711327581937,53236,8711327581937,1,330.0,99,Magnum,"Mini Gelados Double Framboesa, 6 x 55ml",,3.99,12.09,12.09,0.0,0,0,0,0,330,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE4B42C54F61649E5F63B556EA44C28A.jpg,,,,69.0,28.0,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,6,10,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",
6058,5608527000517,6058,5608527000517,1,750.0,99,Dom Campos,Dom campos tinto vrp setúbal,Garrafa 0.75L,1.99,2.65,2.65,0.0,0,0,0,0,750,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/170C2455F837E55495A8EB5DCCE04502.jpg,,,,,,,,,6,10,[],
7228,3059940006433,7228,3059940006433,1,1000.0,99,Destop,Desentupidor gel turbo com lixívia,Garrafa de 1 l,5.84,5.84,5.84,0.0,0,0,0,0,1000,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C14AE453887D1E807DA8F84ACE754F1.jpg,,,,,,,,,6,10,[],
7934,5000146401568,7934,5000146401568,1,,99,Woolite,"Toalhitas de proteção, cores, 10 unidades",Uma embalagem,3.49,3.49,3.49,0.0,0,0,0,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8006ECA8865AFA4186DE4F5AE9DE3562.jpg,,,,,,,,,6,10,[],
8283,5601010111257,8283,5601010111257,1,130.0,99,Ramirez,Sardinhas em tomate picante,Embalagem de 130g,1.08,8.31,8.31,0.0,0,130,130,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D1BF2D384D4FEB6025C232C5FB460F5.jpg,,,,,,,,,6,10,[],
8914,5601356013918,8914,5601356013918,1,750.0,99,Porta da Ravessa,Vinho regional alentejano reserva tinto,Garrafa de 0.75 l,2.99,3.99,3.99,0.0,0,0,0,0,750,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A0F16E858B5305FC120D1A2BF434A2F.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,6,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
993,5601038001202,993,5601038001202,1,80.0,99,Knorr,Caldo carne 8 cubos,Embalagem de 80g,1.69,21.13,21.13,0.0,0,80,80,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/615B13560D2513E3E81B8309C877006D.jpg,,,,,,,,,6,10,[],
994,5601038001400,994,5601038001400,1,240.0,99,Knorr,Caldo de carne 24 cubos,Embalagem de 240g,2.49,10.38,10.38,0.0,0,240,240,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68A4423296DD6413C068AA54F117A922.jpg,,,,3682.0,52.0,Cabaz Compromisso,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,6,10,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",
999,5601038101001,999,5601038101001,1,250.0,99,Maizena,Base para molho express,Embalagem de 250g,2.07,8.28,8.28,0.0,0,250,250,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F22C9158930D65B4FBF9484059A48D90.jpg,,,,,,,,,6,10,[],
10233,8410436188715,10233,8410436188715,1,53.0,99,Sonasol,Bloco Sanitário Poder Activo Pinho,Embalagem de 50 g,1.98,37.36,37.36,0.0,0,53,53,0,0,False,False,"[{'dateFin': '2024-07-03T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,2024-07-03T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00DF84A5BC460BA08C10253580354F21.jpg,,,,,,,,,6,10,[],
11446,5600318520020,11446,5600318520020,1,1500.0,99,Sandevid,"Bebida açucarada  tinto de verão, limão","Garrafa de 1,5 l",1.79,1.19,1.19,0.0,0,0,0,0,1500,False,False,"[{'dateFin': '2024-07-10T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5CB0DF1D89C5A97B4317620E25B71A9.jpg,,,,,,,,,6,10,[],
