identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,avantages_dateFin,avantages_categorie,nro_paginas,page,images_6,images_7
53552,8001480721333,,Neoblanc,"Lixívia, 14 Pastilhas",,2.99,2.99,14,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC89F1788A9DC3691084C4014FB798D3.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
53634,3600551133201,50.0,Narta,Desodorizante Roll On Biotic Invisível,Embalagem de 50ml,2.79,55.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C62305EEEF9C09E8412C0A43362EDC0F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2942F7991EA1D1FE1EA0987649ABC50D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2942F7991EA1D1FE1EA0987649ABC50D.jpg,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
53868,8711295038884,,*,"Pistola de Água Espuma, 44 cm",,2.19,2.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6C2FDFBC0597A36C410638DBFB8856A.jpg,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
53923,5604260333165,250.0,Labell,"Loção After Sun, 250ml",,2.99,11.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB7CF5F3A77AC2E56D0FDDDE3353AE02.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
53924,5604260333158,200.0,Labell,"Loção Solar Cenoura FP 6, 200ml",,4.99,24.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B01519A2C3C482D23E9B8A7E6C69F00D.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
53925,5604260333134,50.0,Labell,"Protetor Solar Creme Facial Antiage FPS 50+, 50ml",,2.99,59.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29EC4475E5A485D243A705511C0A1197.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
54237,8720182870940,750.0,Cif,"Spray cozinha power & shine, 750ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C5092B5C783F181B704CE4066ABA0E8.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
54291,3600542520447,150.0,Ambre Solaire,"Protetor Solar Spray Sensitive Advanced FPS 50+, 150ml",,13.29,88.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/688E9491F0504157A81F4CAE6A4D28DC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00AF2F3E6B8D9A76D4EE0717657122D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00AF2F3E6B8D9A76D4EE0717657122D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00AF2F3E6B8D9A76D4EE0717657122D6.jpg,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
54309,8015100565351,,Bref,"Bloco Wc Power Activ Pinho, 2x50g",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF75B56F3A73775F6063C4F48505D612.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
54349,5601217138040,1332.0,Quanto,"Amaciador roupa concentrado ametista e íris, 74d",,2.99,2.24,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA97CA06C6A5E4D6FDDA513779ACDB8A.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
54366,8410104915216,,Finish,"Detergente Máquina Loiça Pastilhas Quantum, 64 Pastilhas",,12.49,12.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5C4B3C8D5E0E4174561BE7E3EC34976F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
54596,5054563218117,75.0,Aquafresh,"Pasta de Dentes Proteção Completa Ação Antibacteriana, 75ml",,2.16,28.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/019BA74FC7AA9EC4A4AEF77AD9C57A95.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
54684,8711327611924,330.0,Magnum,"6 gelados mini chocolate e amêndoa, 330 ml",,5.99,18.15,330,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/779A2D41120BAD2364A0B6F639CCEACA.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
54730,5053990119325,175.0,Pringles,"Aperitivos de queijo emmental, 175 g",,2.39,13.66,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E56CAB0954C3A145895B450D3DD6ED.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
54803,5603722521577,604.0,Mimosa,"Iogurte liquido pêssego, 4 x 151 ml",,1.44,2.38,604,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCB49B6E55B0295598FF4782F772063D.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
54811,8445290486998,250.0,Nestum,"Nestum chocolate zero +3a, 250 g",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9CB9399D91E93DDB7A434FFF18ECCD1.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
55013,8445290919892,,Nescafe,"Cápsulas de Café Ristretto Ardenza Int 11, 16un.",,5.85,5.85,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39886CFB8CEAE8A850250EC00F54AB38.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
55018,5601027117303,430.0,Bimbo,"Pão de forma com Côdea, 430g",,1.74,4.05,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C17DB6C614697DA1B5FB0CE80A911CD.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
55045,9000275619014,65.0,Knorr,"Creme Tomate com Croutons, 65g",,1.99,30.62,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD90CB4A963DA4525FE5A10E7793CE23.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/238404D9885D55D39EA1DA8286F4214E.jpg,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
55047,8445291325036,250.0,Nestum,"Nestum Cereais Proteína, 250g",,2.58,10.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/60118FC3A66CD4FA6B7C87A7FDB061C9.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
55234,7622202212758,200.0,Triunfo,"Bolachas Fruit & Fit Aveia com Recheio de Frutos Vermelhos, 200g",,2.29,11.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C709F73555C5545EC7EF2B53EAD8C90.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
55295,8445291325067,250.0,Nestum,"Nestum Morango Proteína, 250g",,2.58,10.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A2E2A31D60F998AA375BAFA70F3809EE.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
6918,8722700160809,80.0,Knorr,"Caldo para bifes 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5964D637E5D4FC0000C1C8B5AFD4E87.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
7189,3014260020453,,Oral B,"Escova dentes, complete 5 benefícios, 2 unidades, 1 embalagem",,2.9,2.9,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6860113A776C7CB167CDDDC55E6231EF.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
7332,3228024020126,125.0,Président,"Queijo creme de cabra, 125 g",,2.33,18.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C23B51BEBFC7E1A51D69CE4FAC6BBEE.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
7653,4005808408306,200.0,Nivea Sun,Protetor Solar Hidratante FPS50+,Embalagem de 200 ml,11.49,57.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7F12E4CE77124A038D71DCD1B7A5BC74.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
7659,4005808445448,200.0,Nivea Sun,"Loção solar bronzeadora cenoura fp6, embalagem de 200 ml",,8.89,44.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AE2E33C87114AF61BD048087FFAA11F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
766,4005500030263,400.0,Yogolino,Sobremesa láctea alperce 4x100g,,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35565E007DE59883160198E8D7DDFAF9.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
7665,4005808479672,200.0,Nivea Sun,Loção Hidratante para Depois do Sol,Embalagem de 200 ml,7.49,37.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF4349E10687E30F92708CD04CC2E35F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
768,4005500030300,400.0,Yogolino,Sobremesa láctea morango 4x100g,,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99F1004C0805AFB08F42231532FA4DAF.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
7692,4005808751174,200.0,Nivea Sun,Spray protect&bronze f30,Embalagem de 200 ml,12.49,62.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02CE015B79AC49B0C9EF95A1126501B0.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
8282,5601010111240,125.0,Ramirez,"Sardinhas em tomate, 130g",,1.04,8.32,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82946281D1909F6ABBCF4E74D88EF8AB.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
8508,5601110113205,750.0,Cabeça de Toiro,"Vinho doc tejo tinto reserva, garrafa de 0.75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E54BBEBDFC6A264411B69E60CB5E9BFE.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,7,,
8762,5601217121363,,Air Wick,"Ambientador elétrico lavanda, embalagem de 1 unidades",,4.49,4.49,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85CBDA0490768C5C003838D335A87F79.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
8945,5601385503329,50.0,Aquafresh,Dentifríco p/ Dentes de Leite,Embalagem de 50 ml,2.24,44.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E8C9831E2A0577287A67EC7A6EF4DF1.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
8946,5601385503336,50.0,Aquafresh,Dentifríco Júnior,Embalagem de 50 ml,2.24,44.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D41C8C0DFB64F70B6A37CFA22926C2FA.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
9134,5602016031013,750.0,Leziria,"Vinho rosé, meio seco",Garrafa de 750 ml,1.34,1.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51E82E21E368643743A9BCE9E3D965C6.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
9810,5608527000449,750.0,Dona Ermelinda,"Vinho tinto, denominação de origem controlada, reserva, garrafa de 0.75 l",,7.85,10.47,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/276D00329830BDA65B3E013144209E26.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
993,5601038001202,80.0,Knorr,"Caldo carne 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AC02C53B9EF88DD168E48A4F255E9B8C.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
10854,3014260004040,,Oral B,Escova de dentes pro flex 38,Embalagem de 1 unidades,3.74,3.74,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F71EEAE32E98D1E32ED14587C7254C0C.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
11744,5601385503367,,Aquafresh,Escova de Dentes Júnior,1 unidade,2.44,2.44,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E21B5A9C6DF80B154353F4559B6F4F4D.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
1211,5601119945876,220.0,Nobre,"Salsichas wiennerwurt em frasco, 6 un, embalagem de 250g",,2.39,10.86,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/672DAEBBB3AEEF12C53028350B3D3ADB.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
12446,8414100302841,1250.0,Sunny Delight,"Refrigerante sem gás morango, 1,25 l",,1.94,1.55,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE6A7EC8524BD852934F6F53747E4224.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
12822,3600522248958,50.0,L'oreal,"Creme de rosto de dia revitalift, laser, 50 ml",,19.49,389.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8501F6BDFA1B492EA52C26AF8DD31AF6.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
12823,3600522249559,30.0,L'oreal,"Serum de rosto revital laser, 30 ml",,19.49,649.67,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB8A6BE059DC95B260F96C70A2143FF7.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
12835,3600522480174,50.0,L'oreal,"Creme de rosto de noite revitalift, laser, 50 ml",,19.49,389.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5CB160F5458121BD32A86E61D7EAA42.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
12849,3600540710611,150.0,Garnier,"Gel pure 3 em 1 , 150 ml",,5.19,34.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A8588A904C6BA9EC65637CA32AFC567.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
13061,2893033000000,1000.0,Nossa Seleção,Bacalhau Fresco,vendido ao peso a partir de 1 kg,8.99,8.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/641F4282834AD913DB3C487D1552CA0A.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
1417,5601252106714,750.0,Gallo,"Azeite virgem extra reserva, garrafa de 750 ml",,6.99,9.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C5EB2313316D108F2E3E90E004ECF0E.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
1418,5601252106899,2000.0,Gallo,"Azeite subtil, garrafa de 2 l",,12.99,6.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0030A54E145E7ABE49080D450AAD26E.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
15539,4005900118349,200.0,Nivea Sun,Spray óleo protect&bronze f30,Embalagem de 200 ml,12.99,64.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E3CDA5D811C5715213BDD7DA4E64B7F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
17888,8410104447519,210.0,Air Wick,"Ambientador vela duo maçã, embalagem de 2x105g",,4.89,23.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0B197EF7DB2E8F4FEC09B7139AD69BC.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
18226,8436048440461,175.0,Artiach,Bolachas Chiquilin 0% Açucar,Embalagem de 175 g,1.69,9.66,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/930CA25FAAB7E50ACDE8C120DBCA8470.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
18366,5604098002066,750.0,Poliphonia,Vinho tinto regional alentejano reserva,Garrafa de 0.75 l,8.99,11.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5216700350A8AA57D168088CC7884D5F.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
18428,3600541888197,400.0,Garnier,Amaciador Ultra Suave Delicadeza de Aveia,Embalagem de 400 ml,3.76,9.4,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEB54D99A81A12744A915743CE2BE7E6.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
18701,7322540574814,,Tena,"Cuecas incontinência unisexo pants super m, unidade",,13.98,13.98,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E00BA4FE9DD5F43C90F9AB22E0F83F2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7457476F5BA44FFA8B89B7CB53B9EDFF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C1A8788199D3FBD208F1FAC28489157.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB7C4C57175611E6FD7207C38E067BB9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A9871D21F19285785710C463B5706607.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDC609EC69695A1701A67363D4CB5053.jpg,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
19203,5000116110407,240.0,Capitão Iglo,"4 hamburguers frango sem glúten, embalagem de 240g",,4.49,18.71,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBCAABB905B293E30250F00FBA9411C4.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
20539,4005900118318,200.0,Nivea Sun,Protetor Solar Spray Protect & Bronze FP20,Embalagem de 200 ml,12.49,62.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/822A4C061EA579612B39981A4E284A85.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
23218,3600542444040,400.0,Garnier,"Água Micelar Vitamina C, 400 ml",,5.19,12.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/89ED6EAD405A1CCDAD9F2F9D617A59C2.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
23501,3600541945043,,Garnier,"Máscara hidratante, pele desidratada, 1 unidade",,2.39,2.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C3BF01B2EAEE502F6482A9F785ECE633.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
23786,5600390418734,750.0,Dharma,Vinho DOC Dão Tinto,"Garrafa de 0,75 L",3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F23C88B1D1614FE8A4DAE881FDF16927.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
24506,5603288005740,,Joluce,Banco Monobloco Verde Escuro,1 unidade 36X36X46cm,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E2C6113DAA0A916BC05BD68596F7838.jpg,,,,,,2025-06-11T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
24590,3600541744523,400.0,Garnier,"Água micelar oil, 400 ml",,5.19,12.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F1F8658EA8D75B753FA6355A9879AA7.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
24594,3600550835809,50.0,Narta,"Desodorizante roll-on impecável, 50 ml",,2.39,47.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EED4B2BAC954892F98C714A7E44BD790.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
2471,7613032393632,800.0,NAN,Leite de transição Optipro 2 +6 meses,Embalagem de 800g,13.99,17.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28BAF79B239A3D4037884D8C114F6DB3.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
24828,5601110005111,750.0,Cabeça de Toiro,"Vinho doc tejo branco, garrafa de 0.75 l",,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1537020C6CB99D7E90B47E7F84C3C3BC.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
25298,4005900372918,200.0,Nivea Sun,Loção After Sun Bronze,Embalagem de 200 ml,8.74,43.7,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B0A16EEF68ACFE5BBF8337CB9E1AC44.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
2533,7613034146533,1500.0,Purina One,"Alimento seco para cão active, embalagem de 1,5kg",,7.49,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/001D1C5B4B6CE9EC855F940C44CC50A0.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
25540,7613035378636,142.0,Purina One,"Snack de higiene oral diária para cão grande, de 142 g",,2.24,15.77,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C39C859258FB765A439650B5D367946C.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
26237,8016825968076,,Aquafresh,Escova de Dentes Extra Interdental Média,,2.45,2.45,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DB68E4584CD7522EA3908B7A3587B09.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
26478,5601252115143,250.0,Gallo,"Vinagre balsâmico rosé, garrafa de 250 ml",,1.99,7.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/791DE2E9E5C878BB270841042892CEC6.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
26551,7322540887624,,Tena,"Cuecas incontinência homem active fit m, 9 unidades",,8.99,8.99,9,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22440227F7C7384B33141D8AD8E476F0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/418795B8BACC9DBD99293B8A92FF4B9A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8166A7F4D71D34684832347BD45C3D27.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BB8D3A2871B6E94EE86950991D11BA0.jpg,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
27895,3600542139977,400.0,Garnier,Champô Ultra Suave Riqueza D'Argão,Embalagem de 400 ml,3.76,9.4,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77E999E8D164E33EBDE7F1A567689F18.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
27925,3600542140171,200.0,Garnier,"Creme de Pentear Ultra Suave Riqueza D'Argão, 200 ml",,3.49,17.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E6C4524AE87EE5A10A33AF460603527.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
28049,3600542098083,400.0,Garnier,"Água Micelar Sensitive Olhos, 400 ml",,5.19,12.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D44C207BAFFC5024CDC4DCE31C0D445.jpg,,,,,,2025-05-21T23:59:59.999999999+01:00,PROSPECTUS,11,8,,
