identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,pictogrammes,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_idCategorie,pictogrammes_idPicto,pictogrammes_image,pictogrammes_infoBulle,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,page,nro_paginas,images_4
13242,2893227000000,13242,2893227000000,200,200.0,99,Peixaria,Robalo de Viveiro,de 200 a 600 g (aprox.),1.16,5.79,5.79,,0,[],200,200,0,0,True,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM: AQUICULTURA - TURQUIA,LOTE: 20,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48561D1FC8B0542874DDBC21F2E9ADCA.jpg,,,,1,10,
23353,5000116112197,23353,5000116112197,1,375.0,99,Capitão Iglo,18 nuggets de frango,Embalagem de 380g,4.99,13.31,13.31,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",375,375,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D484954D4D236D651A8F338A7717B74.jpg,,,,1,10,
23758,5604260282616,23758,5604260282616,1,150.0,99,PorSi,Batata frita gourmet,Embalagem de 150g,1.25,8.33,8.33,0.0,0,[],150,150,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/484C607F1829C70372CFC9B58ADA12DB.jpg,,,,1,10,
36505,5604260294732,36505,5604260294732,1,1000.0,6,PorSi,Óleo de girassol,garrafa de 1 litro,1.52,1.52,1.52,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/257F9C42CAC6C3F6DAD6ED1BB404F8EE.jpg,,,,1,10,
41226,5601050036572,41226,5601050036572,1,440.0,99,Danone,"Oikos morango, 4 x 110g",,1.99,4.52,4.52,0.0,0,[],440,440,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E4736FC7A27F857CF545D0499041B59.jpg,,,,1,10,
52079,8711327585782,52079,8711327585782,1,330.0,99,Magnum,Gelado Mini Double Caramel e Gold Caramel Billionaire,Embalagem de 330 ml,3.99,12.09,12.09,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",0,0,0,330,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D564E502B2870AC727EEABF11EB02168.jpg,,,,1,10,
8384,5601049133992,8384,5601049133992,1,1000.0,99,Mimosa,Leite uht magro,Embalagem de 1 litro,0.89,0.89,0.89,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5320FAD88ED459A5E33FEB47EAEF410.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C350978140C257D0AAD7365CD133F0C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9BED9F397071733FB4D36CBE39ECDBA.jpg,,1,10,
10901,3228022000298,10901,3228022000298,1,250.0,99,Président,Manteiga magra baixo teor sal,Embalagem de 250g,2.48,9.92,9.92,0.0,0,[],250,250,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/39754817E202726209A4761F94FED7A7.jpg,,,,1,10,
12379,8410285015354,12379,8410285015354,1,250.0,99,Président,Chantilly,Embalagem de 250 g,2.69,10.76,10.76,0.0,0,[],250,250,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B654208BFA286B469467D921BFF560D4.jpg,,,,1,10,
13000,2892533000000,13000,2892533000000,1000,1000.0,99,Legumes,Couve branca,1 un= 1 kg aprox,0.99,0.99,0.99,,0,[],1000,1000,0,0,True,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM:PORTUGAL,CAT:II,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A118CCD7A01ABE88026942CC385EB6B.jpg,,,,1,10,
1302,5601151700754,1302,5601151700754,1,850.0,99,Compal,Grão de bico,Lata de 850g,1.69,1.99,1.99,0.0,0,[],850,850,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BEB4F1F2A34C3C3B01503DD510ABAFA.jpg,,,,1,10,
1315,5601151983508,1315,5601151983508,1,1250.0,99,Seven-up,Refrigerante com Gás Lima Limão,"Garrafa de 1,25 l",1.19,0.95,0.95,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,1250,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D7ADD067C52BBE29F907539EA3813D05.jpg,,,,1,10,
13567,2893562000000,13567,2893562000000,250,250.0,99,Marisco,Ameijoa Castanha Vietnamita Congelada,Venda ao Kilo,0.72,2.89,2.89,,0,"[{'idPicto': 3644, 'idCategorie': 7, 'libelleCategorie': 'Avantages !', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8135.png', 'infoBulle': ''}]",250,250,0,0,True,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Z.C.: PACIFICO NOROESTE FAO61,CONG:05/,,PVI,Poids variable à intervalle,,€/Kg,,7.0,3644.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8135.png,,Avantages !,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33CC3279E2741F227440A7AFDC3AEEF9.jpg,,,,1,10,
13585,2893580000000,13585,2893580000000,250,250.0,99,Marisco,Gambão Congelado 20/30,Vendido a partir de 250 (aprox.),2.25,8.99,8.99,,0,"[{'idPicto': 3644, 'idCategorie': 7, 'libelleCategorie': 'Avantages !', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8135.png', 'infoBulle': ''}]",250,250,0,0,True,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Z.C.: ATL.SUDOESTE FAO41-ARGENTINA,CONG.15/,,PVI,Poids variable à intervalle,,€/Kg,,7.0,3644.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8135.png,,Avantages !,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBF44724042B73F1218C70BB4977864A.jpg,,,,1,10,
1427,5601255322128,1427,5601255322128,1,1000.0,99,Caçarola,Arroz agulha,Embalagem de 1 kg,1.28,1.28,1.28,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",1000,1000,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A52540C62DF57685F2A437535D54EC25.jpg,,,,1,10,
1475,5601286273789,1475,5601286273789,1,500.0,99,Milaneza,Massa fusilli tricolor,Embalagem de 500g,1.26,2.52,2.52,0.0,0,[],500,500,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A32BE3BEA03451FFDDD551AFD3876300.jpg,,,,1,10,
15278,5604260276158,15278,5604260276158,1,750.0,99,Selecção de Enófilos,"Vinho Verde Alvarinho/Trajadura, Branco",Garrafa de 0.75 l,2.45,3.27,3.27,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CF10856CF1A2FE5E7F8410980489146.jpg,,,,1,10,
15432,2892261000000,15432,2892261000000,1000,1000.0,99,Fruta,Meloa Gália,1 un = 1 kg (aprox.),1.79,1.79,1.79,,0,[],1000,1000,0,0,True,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM: MARROCOS,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/57DEE2C457893F0BD3086DA63F043153.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1BEFE2C9741C070DC8FB94F036E807A8.jpg,,,1,10,
18596,8410500016029,18596,8410500016029,1,400.0,99,Danonino Danone,"Iogurte líquido danonino morango/banana,  4 x 100 g",,1.99,4.98,4.98,0.0,0,[],400,400,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/418CA3EE44828DD39BFD6E2687E787F2.jpg,,,,1,10,
20433,5601244500070,20433,5601244500070,1,1000.0,99,Terra Nostra,Leite de pastagem magro,Embalagem de 1 litro,0.87,0.87,0.87,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61EFC0152A934985E04C1F26B293B085.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6424B45F8177C670F59F3BF8C085519.jpg,,,1,10,
20434,5601244500063,20434,5601244500063,1,1000.0,99,Terra Nostra,Leite de pastagem meio-gordo,Embalagem de 1 litro,0.87,0.87,0.87,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A3CE8D8DC040C520516EC66868110D4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E82125FE177156A16B33D08208F11D7F.jpg,,,1,10,
23469,8410500020453,23469,8410500020453,1,280.0,99,Danonino Danone,"Danonino para levar, polpa de morango,  4 x 70 g",,2.14,7.64,7.64,0.0,0,[],280,280,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BCB8B07B4A9632B9CA3C8436CD26979D.jpg,,,,1,10,
25262,5000116112166,25262,5000116112166,1,208.0,99,Capitão Iglo,10 nuggets de frango,Embalagem de 210g,2.99,14.38,14.38,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",208,208,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CF12EA727EBC42ED8634368F0F21B4F.jpg,,,,1,10,
30099,5604260282883,30099,5604260282883,1,750.0,99,Selecção de Enófilos,Vinho Branco Leve Região de Lisboa,Garrafa de 0.75 l,1.54,2.05,2.05,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA5892BD2833DF328710A73C14A0F828.jpg,,,,1,10,
35983,5601027972735,35983,5601027972735,1,700.0,99,Bimbo,Pão de forma torradas familiares,Embalagem de 700 g,1.85,2.64,2.64,0.0,0,[],700,700,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235876653DE3C23FDDF51ADFA446C532.jpg,,,,1,10,
36263,5601027973060,36263,5601027973060,1,480.0,99,Bimbo,Pão de forma integral,Embalagem de 480 g,1.75,3.65,3.65,0.0,0,[],480,480,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/706CDDCF91F9F779ABC5B2D4D8D2F75F.jpg,,,,1,10,
36974,5601164204232,36974,5601164204232,1,1980.0,99,Super Bock,Cerveja 0.0%,Pack de 6 x 0.33 l,4.49,2.27,2.27,0.0,0,[],0,0,0,1980,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F5F6B7C884E8CF9684381A610A8163D.jpg,,,,1,10,
40403,5604260298303,40403,5604260298303,1,750.0,99,Selecção de Enófilos,Espumante branco bruto,Garrafa de 0.75 l,2.99,3.99,3.99,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/398E3D84BFC1E08E9F2B8B8F63CF437F.jpg,,,,1,10,
40494,5604260296132,40494,5604260296132,1,,99,PorSi,Sacos do lixo jardim 130 litros,10 sacos,3.29,3.29,3.29,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4C6F3A74837E5BA52247294641B245E.jpg,,,,1,10,
41041,8001480703001,41041,8001480703001,1,700.0,99,Neoblanc,Tira nódoas em spray cores,Embalagem de 700 ml,1.99,2.84,2.84,0.0,0,[],0,0,0,700,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5079C402272088BFD96E45CA419F1811.jpg,,,,1,10,
41115,8712000310011,41115,8712000310011,1,330.0,99,Heineken,Cerveja Sem Álcool 0.0%,Lata de 0.33 l,0.99,3.0,3.0,0.0,0,[],0,0,0,330,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0249A72574522BBF39048E84E1CD01C2.jpg,,,,1,10,
41297,5601050036534,41297,5601050036534,1,440.0,99,Danone,"Iogurte oikos pêssego,  4 x 110g",,1.99,4.52,4.52,0.0,0,[],440,440,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/86E0EE086DC0214DA576A0DB5E10BF28.jpg,,,,1,10,
41582,5601050036626,41582,5601050036626,1,440.0,99,Danone,"Iogurte grego café,  4 x 110 g",,1.99,4.52,4.52,0.0,0,[],440,440,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA81C6F13D10195F1596F127A0BC3ACE.jpg,,,,1,10,
44701,5053990156009,44701,5053990156009,1,175.0,99,Pringles,Pringles original,Embalagem de 175g,2.39,13.66,13.66,0.0,0,[],175,175,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4350F1969E3C38471802CC20C7A43A5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/843E1395B62C4B40E91467CF90852642.jpg,1,10,
47004,5604260319237,47004,5604260319237,1,1500.0,99,PorSi,"Iogurte tipo grego natural,  12 x 125 g",,4.49,2.99,2.99,0.0,0,[],1500,1500,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/70890CE63A246EFD470DA6FD2A5C5173.jpg,,,,1,10,
47653,8414100306559,47653,8414100306559,1,330.0,99,Schweppes,Ginger Ale,lata 33 cl,0.71,2.15,2.15,0.0,0,[],0,0,0,330,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7266BD34E9D43F1FF4AC9272334226E1.jpg,,,,1,10,
49392,4001724039204,49392,4001724039204,1,320.0,99,Dr. Oetker,Pizza Ristorante Pepperoni-Salame,Embalagem de 320g,3.65,11.41,11.41,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",320,320,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/240FD22EE48FDE14390C156585E3DD9F.jpg,,,,1,10,
49762,5601050037562,49762,5601050037562,1,460.0,99,Danone,"Iogurte com Cereais Activia, 4 x 120g",,2.39,5.2,5.2,0.0,0,[],460,460,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51EAF4A53D8366A31634F35574981BCB.jpg,,,,1,10,
50416,8410500028268,50416,8410500028268,1,900.0,99,Danone,"Iogurte Natural Oikos,  900g",,4.19,4.66,4.66,0.0,0,[],900,900,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B41BA1FF9BE789C1F37C8D7D7C0E404A.jpg,,,,1,10,
52880,8719200267794,52880,8719200267794,1,450.0,99,Becel,"Creme Vegetal de Barrar com Sabor a Manteiga, 450g",,2.99,6.64,6.64,0.0,0,[],450,450,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/287D301C66C180312FAA8A3BAE7EA710.jpg,,,,1,10,
8752,5601217102065,8752,5601217102065,1,1000.0,99,Finish,Sal p/ máquina de lavar loiça,Embalagem de 1 kg,1.95,1.95,1.95,0.0,0,[],1000,1000,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EBDC7AE1197593D3539E53F449D6E79.jpg,,,,1,10,
9279,5603533652002,9279,5603533652002,1,1000.0,99,Frize,Água c/ gás limão,pack 4 x 0.25 l,1.99,1.99,1.99,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,1000,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5168323A2D812BEF907FCB0E5F1CDA9E.jpg,,,,1,10,
989,5601029004014,989,5601029004014,1,120.0,99,Bom Petisco,Atum posta em óleo,Embalagem de 120 g,1.09,9.08,9.08,0.0,0,[],120,120,0,0,False,False,"[{'dateFin': '2024-06-12T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-12T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/824E43DBA120CAA5D21A19E116ABF32B.jpg,,,,1,10,
