identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4,images_5,images_6
11523,5601051410029,250.0,Primor,"Manteiga com sal, 250g",,2.19,8.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6515E45A6FB2F6024F4DECB68FB265B3.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
11524,5601051420028,250.0,Primor,Manteiga sem sal,Embalagem de 250g,2.19,8.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C41B270FBA7B622E759FBA7E3B6B1CD.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
11656,5601195510128,1000.0,Pedras Salgadas,"Água com gás limão, pack 4 x 0.25 l",,2.29,2.29,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B17C3B681260FB1EF3C3D602C2A48DB7.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
13095,2893071000000,100.0,Peixaria,Carapau Pequeno,1 un = 100 g (aprox.),0.35,3.49,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07606BE143D22CF4796A63CA9C752E5B.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
13950,2891145000000,100.0,Porco,Salsicha Fresca,1 un = 100 gr (aprox.),0.54,5.39,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E1CED7EDF010F56C2BF0E6CDF74D52B.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
14000,2696303000000,,Pastelaria,Bolo de Arroz 70 g,,0.59,0.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8647E32FCF2B73C4189CE119D3AB30F8.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
14001,2696304000000,,PorSi,Queque,1 unidade = 55 g,0.59,0.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30EA5E0E7AB7E4EEDF057690C9EE9CF8.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
16675,8431890051971,,Polident,Pastilhas de Limpeza Dentífrica Branqueadora,Embalagem com 30 unidades ,3.34,3.34,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B9937D0AD58082EAB8D0E9C6AC86794.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
16722,8410376040999,280.0,Gullón,"Bolacha vitalday crocante chocolate, embalagem de 280g",,1.54,5.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CF03DED3AC82D4773F0EF2D1F53BC8E.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
2045,5604260162826,750.0,PorSi,Legumes Grelhados 750g,,2.89,3.85,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/845602AF8FB81F0C9D78DA970301013F.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
20918,5000116110964,840.0,Capitão Iglo,"30 douradinhos, embalagem de 840g",,8.99,10.7,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C52B0905F2F1ACE3D67359B13FE0331.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
24821,5604321028757,200.0,Cemporcento,"Bolachas marinheiras chia, embalagem de 200g",,2.14,10.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A32F22B72B6F1F6892FBBFA5180DFAA2.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
24843,5604655005158,400.0,Peixaria,Paloco desfiado do pacifico,Embalagem de 400 g,2.69,6.73,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A6D43F84A49577D695E61B0D7FE082C0.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
2748,8410063044521,200.0,Pescanova,"Miolo de Camarão Cozido 40/60 Ultracongelado, emb. 200 gr",,5.99,29.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D50FF0C33F27025B364B2A0F02EC1F36.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
31554,8435257039138,1280.0,Nestlé,"Nestlé - iogurte líquido de tutti-frutti, pack 8 x 160 g",,3.89,3.04,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FBACDDE5448B1E7990331AE3CC79D8AF.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
32408,5601050034967,600.0,Danone,"Danacol aveia, embalagem de 6 x 100g",,3.09,5.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5CE656F263120C59B9C0953B21D516B7.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,1,,,,
40592,5603722519420,480.0,Mimosa,"Iogurte fruta batida banana, laranja e bolacha, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DD4F4ED13036BE4F0A8D47DB404A192.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
40925,8710522652138,240.0,Calvé,"Maionese Top Down, emb. 240 gr",,1.48,6.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECF2C8ABFC985CAC5B87AA78A2E96931.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E23B17512BCD2C444A6228885CC4217.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E23B17512BCD2C444A6228885CC4217.jpg,2026-01-14T23:59:59Z,PROSPECTUS,13,2,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E23B17512BCD2C444A6228885CC4217.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E23B17512BCD2C444A6228885CC4217.jpg,,
41129,5604260303762,200.0,PorSi,Salsicha Aves Lata 8 Unidades,,1.09,5.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9EA05D92F833661969A8EB1078BF37A5.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
43847,5604260303601,2000.0,PorSi,Sal para Máquina de Lavar Loiça 2kg,,0.79,0.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D82E0D3BEDB9300391E79B76131FD377.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B794A5967EB64687E479EB017EFD747A.jpg,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
44234,8710522854815,257.0,Calvé,"Mostarda Top Down, emb. 257 gr",,1.68,6.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63AC7BC5BB2C7D5CE58B458BE855CC4A.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
46342,8720181031632,150.0,Axe,"Desodorizante Spray Apollo, emb. 150 ml",,2.49,16.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/918EEAAD84BF0853F5CD5D8C1170D1CF.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
46775,8720181027741,150.0,Axe,"Desodorizante Spray Fresh Ice Chill, emb. 150 ml",,2.49,16.6,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABCC51AACBF78DC11788DFC00835AF5B.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
48860,5604260319794,150.0,Porsi Vivabem,Queijo Mozzarella Light Ralado 150g,,1.39,9.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35271112CCD07C945317D670793A0A37.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
48893,5604260318735,,PorSi,Papel Higiénico Branco Ultra Compacto 2 Folhas 4 Rolos,,2.09,2.09,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/64D5B92D15C4E36C20D810B890EA4FF7.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
49545,2706799000000,1100.0,PorSi,Frango aberto para churrasco,Embalagem com 1.1 kg (aprox.),3.83,3.48,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A425BFFF084B4530B695FF575C8E0B34.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
51314,5601066200745,800.0,Nacional,"Farinha de aveia integral, 800g",,1.39,1.74,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235C10960E97294CC4CDC7A584513052.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
52164,5604260328505,1050.0,PorSi,Polpa Tomate Tetra 1050g,,1.79,1.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E71B762CE93A279531B204BB75F6A3FA.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
52298,3023290072011,160.0,Lindahls,"Iogurte sólido proteico limão cookies, embalagem de 160 g",,0.99,6.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8056AA56818872116BB891895188AEE8.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
52770,5604260331420,410.0,PorSi,Pizza Fiambre e Queijo 410g,,2.69,6.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01AB4A01B15086CC8316840577A8E3B8.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
52771,5604260331437,410.0,PorSi,Pizza Romana 410g,,2.69,6.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9808699460B7141C8E1ED81F480E1AD7.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
53887,5604260328642,250.0,PorSi,Salsichas Frankfurt Lata 10 Unidades,,1.19,4.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/958C25AF6C5BB6C112B5B51BF3629B73.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
55369,3760381261915,250.0,Mousline,"Puré de Batata sem Glúten, emb. 250 gr",,2.24,8.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0503F13411CBCA8B3804F28FAFE429EE.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
57092,5604260339334,500.0,Páturages,Iogurte Proteico Stracciatella 4x125g,,1.79,3.58,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9924636683262758A5A390A7F52964AD.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
9293,5603722493942,250.0,Primor,Manteiga pasteurizada com sal cuvet,Embalagem de 250g,2.19,8.76,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F3F4D9FDF2A69DC31DE35D801759C2EE.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
9698,5604260271047,200.0,PorSi,Mortadela de Peru Fatiada 200g,,1.59,7.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B65E7ADAF407C74A149105B69D0AF16.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
11982,5603802400020,750.0,Fiuza,"Vinho branco tejo sauvignon, garrafa de 750 ml",,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/996291488226B375A67E39537E454FD9.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
12471,8435257040868,640.0,Nestlé,"Iogurte líquido yoggi morango/banana, embalagem de 4 x 160g",,1.99,3.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E92C48D7A1A5BA67322D0E6250F5BAFF.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
12956,2892018000000,300.0,Fruta,Toranja,1 un = 300 gr  (aprox.),0.51,1.69,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5661C6DE99350EFE2394616DF60B82DB.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
13599,2893594000000,500.0,Peixaria,Red Fish Grande Congelado,1 un = 500 gr (aprox.),2.5,4.99,0,,€/Kg,,Avantages !,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A3E98972B338DCF46BAA412A17BB9B0C.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
14137,5604260302758,250.0,PorSi,Ervilhas Cozidas 425g,,0.85,3.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E94F2AAC733EB5D413933DD676C8E09.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
14684,0000080177173,350.0,Nutella,"Creme para barrar de avelãs e cacau, embalagem de 350g",,2.99,8.54,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F068C295F3B09B89A4B75830D497BA1.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
16003,5000116109630,300.0,Capitão Iglo,"12 douradinhos forníssimo, embalagem de 300g",,3.98,13.27,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/544992A31EAE2C5ED6C344C7B21BC2DA.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
16427,5604260277407,2000.0,PorSi,Lixívia Delicada 2l,,1.19,0.6,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04D235A82CA5C93C045F731FF2ACAE42.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
16919,8718951037878,500.0,Ajax,"Limpa vidros cristal recarga, 500 ml",,1.79,3.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/347189FDE440F5C76849CD3F7F37CA5B.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
17114,5000116110148,320.0,Capitão Iglo,"4 hamburguers vaca sem glúten, embalagem de 320g",,5.99,18.72,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F31F98EC751272F860D1F790EE53DF35.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
18540,5029053038650,,Scottex,"Papel higiénico acolchoado, folha tripla, 9 rolos",,3.99,3.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36C77C7223E30297676F1D2DA26E5323.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
22840,7613035268388,125.0,Nestlé,"Tablete de Chocolate de Leite Extrafino sem Glúten, emb. 125 gr",,2.19,17.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA1F9149962828BE7A13B8577DE5A654.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
24415,8410436299961,1300.0,Sonasol,"Lava tudo lavanda, 1,3l",,2.24,1.72,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7357FEB6EC6D53B795AF0EA5889F5ADF.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
25875,5604321032235,200.0,Cemporcento,"Bolachas marinheiras espelta, embalagem de 200 g",,2.14,10.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A397440FBF5E8D37BD000D8EBA775DDE.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
26414,5000116110919,1042.0,Capitão Iglo,"50 nuggets de frango, embalagem de 1042g",,12.99,12.47,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D97E3080A57234D7462734347713E694.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
2749,8410063046532,350.0,Pescanova,"Miolo de Camarão 80/100, emb. 350 gr",,6.99,19.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0EA75135180DC26543A97F342303334A.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
2785,5601363013222,150.0,Ruffles,"Batata frita presunto, embalagem de 150 g",,1.44,9.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C1F8A2720963F6F12F5A2EE9BFB27BF.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
29313,8710552260594,500.0,Calgon,"Anticalcário paramáquina roupa em pó, embalagem de 500g",,6.99,13.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E718FA9AB627D41193B01D91DE49D1F.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
29738,8410436324533,1300.0,Sonasol,"Lava Tudo Flores Montanha, 1.3 l",,2.24,1.72,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13FBFB2C777E7C44B0340328520A2D41.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
30477,3083681070187,225.0,Bonduelle,"Milho Doce sem Glúten, emb. 3 x 75 gr",,1.78,7.91,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21305BEE4D64377736F1C50D030AC0E3.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
30638,5607233511584,435.0,Panrico,Pão de Forma Cerealia 14 Cereais e Sementes 0% Açúcares,Embalagem de 440g,1.89,4.34,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80E82D3789FD680BAAA3FD45989D08CD.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
31433,5604321027040,200.0,Cemporcento,"Bolachas marinheiras naturais, embalagem de 200g",,2.14,10.7,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF489A385613596F2A9FFE4BEBF4FC13.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
32306,8718951202979,500.0,Palmolive,"Gel de banho naturals amêndoa e leite, 500 ml",,2.69,5.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F33F92F4F53A6A0ED534C67B846C0ABA.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
32552,5608527002771,750.0,Casa Ermelinda Freitas,"Vinho Vinha da Fonte Setúbal Branco, garrafa 75 cl",Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B4E94DF0789B17689D4268EA2DA7F36.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
33090,5411188112709,1000.0,Alpro,"Bebida amêndoa torrada sem açúcar, embalagem de 1litro",,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66C6488BDB769AFC2D2A2697199C34D6.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
33127,8001010033721,135.0,Ponti,"Molho Pesto frasco, emb. 135 gr",,2.25,16.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A053A6A674F62936E57477C3620A6B1.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
33631,5601217130631,,Finish,"Ambientador para a máquina da loiça de lima e limão, 1 un.",,3.99,3.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/59B0AD9BB7EBD8E68264D646B0B54FF9.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
34329,5999884034469,250.0,Hell,Bebida energética hell,Garrafa de 250 ml,0.69,2.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1075218D3A34A21E3FA52C7E6942C8C8.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
34875,5604260285457,1500.0,PorSi,Maçã golden categoria II Programa Origens,Embalagem de 1.5 kg,1.79,1.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/56695A5FACFB945E46B511CB21214202.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
35559,5601151973738,3500.0,Pepsi,"Refrigerante com gás max zero, pack de 2 x 1.75 l",,2.39,0.68,3500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/698445C2558FCB105ECA616759C001D7.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
36486,5604260295296,1500.0,PorSi,"Refrigerante Ananás c/Gás 1,5l",Garrafa de 1.5 l,0.99,0.66,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA2AD0E8576CD87A7581FE9645CA11FC.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
36901,5604260283361,200.0,Porsi Vivabem,Sementes de Sésamo 200g,,1.49,7.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58D931D3C60BA7445B26509B144E7FD2.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
37574,8717163836835,2000.0,Lipton,"Ice tea de pêssego sem açúcar, garrafa de 2l",,1.99,1.0,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0D164F35BECC5A6CA9E515D71ED323C.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
40665,5604260301546,750.0,PorSi,Couve - Flor 750g,,1.39,1.85,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75687A2785AA6B821516A286BD401319.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
40749,5604260304158,1000.0,PorSi,Detergente Loiça Clássico 1l,Garrafa de 1 litro,0.89,0.89,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF2F1189F25F58E20EE8C7BA2141119A.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
41298,5601050036541,440.0,Danone,"Iogurte oikos natural,  4 x 110g",,2.59,5.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/100CC1C1966D7A85865BF44E424F358B.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
42025,5604260309139,165.0,PorSi,Ambientador Vela Frutos Vermelhos 165gr,,2.29,13.88,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED82478F69E96AFE2954E4F3494716DD.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
42033,5604260302949,400.0,PorSi,Alimento Humido Gato Molho Saquetas 4x100g,Embalagem de 4 x 100 g,1.79,4.48,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1477336C06998BA798DC88B8101DB0F.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
43079,5604260308804,1500.0,PorSi Select,Alimento Seco Gato Frango Arroz e Carne Fresca 1.5 kg,,4.99,3.33,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/021A6233551DFB346C3AB926483048ED.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
43385,5604260309443,15.0,Porsi Vivabem,Chá Chai Chá Aromatizado com Outras Especíes Botânicas e Aroma para Infusão,,0.6,40.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6230C90BA43545B473B98F1221D3160.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
4484,4002448003533,,Calgon,"Anti calcário para máquina de roupa, embalagem de 15 pastilhas",,6.99,6.99,15,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A44E08731433528E1B37AF8859C05AB4.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
46130,3083681137781,600.0,Bonduelle,"Rebentos de Feijão Mungo sem Glúten, bem. 600 gr (3 x 200 gr)",Embalagem de 600g,3.24,5.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6541F775DDFE3DE4AFA0AEC8441443D2.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
46152,5601082049946,200.0,Belissimo,"Café Moído Torrado Aroma Intenso Int 10, emb. 200 gr",Embalagem de 200g,3.09,15.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A0F1A3291594B32A3CCF46D3E5879A73.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
46840,5604260318957,750.0,Porsi Vivabem,Iogurte Magro Aroma Manga 6x125g,,1.09,1.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94673AB82AD98D45564340DC8660A87A.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
477,3010470159051,2000.0,Friskies,"Ração para gato adulto com coelho, frango e legumes",Embalagem de 2kg,6.74,3.37,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DEEDCA72B128992156D55C0C8DE0876.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
47981,5000116126828,360.0,Capitão Iglo,"12 douradinhos de peixe sem glúten, embalagem de 360g",,4.97,13.81,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E088C1996A4222DF68B662FD3DF061BC.jpg,,,2026-01-14T23:59:59Z,PROSPECTUS,13,2,,,,
