identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,nro_paginas,page,pictogrammes_0,images_4,images_5
43007,5998749140536,123.0,Pedigree,Snacks para cão rodeo galinha,Embalagem de 123 g,2.15,17.48,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D0AB251B590157F26BAF75563068E3CE.jpg,,,,,13,11,,,
4304,3600540277244,200.0,Ambre Solaire,Spray Clear Protect FPS 30,Embalagem de 200 ml,10.19,50.95,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/562D3706C913B836BDBE841DED7198DD.jpg,,,,,13,11,,,
4310,3600540362384,400.0,Ultra Suave,"Champô de camomila, 400 ml",,3.59,8.98,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3682EA1516F924548CF0016D3C028605.jpg,,,,,13,11,,,
43151,5600499502044,40.0,Prozis,Zero bar - baixo teor de açúcares fudge brownie,Embalagem de 40g,1.24,31.0,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28B0B44B90FC35F24A0CE9AED2B77E82.jpg,,,,,13,11,,,
43153,5600499523964,40.0,Prozis,Zero wafer - baixa em açúcares - wafer proteica baunilha,Embalagem de 40g,1.49,37.25,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B65C3FC09617AD058B2E0A62CC82DBC.jpg,,,,,13,11,,,
43154,5600499559369,40.0,Prozis,Zero wafer - baixa em açúcares - wafer proteica chocolate preto,Embalagem de 40g,1.49,37.25,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06B9DE6783EC8A1611A086511A7BF8B2.jpg,,,,,13,11,,,
43209,5601146800018,330.0,Sagres,Cerveja preta,Garrafa de 330 ml,0.74,2.24,330,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DECDEF006B46E4815C486ACC2B04EF36.jpg,,,,,13,11,,,
43414,8410436358125,400.0,Gliss,Máscara capilar de brilho óleo de noz cabelo sem brilho,Embalagem de 400 ml,3.99,9.98,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49AA7934ADBFC2BB615546D9E56CBB58.jpg,,,,,13,11,,,
44370,5010394001939,270.0,Pedigree,Snack para cão dentastix fresh grande,Embalagem de 270 g,3.45,12.78,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B073453CC07E667D996E0A3A2573D383.jpg,,,,,13,11,,,
44389,8410001134925,,Scotch-Brite,Esfregão com Esponja Fibra Verde Gama Classic,Embalagem de 1 unidades,0.99,0.99,1,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B6C5529FF177F3DF11EAD6B51EEDBFA.jpg,,,,1000 Artigos,13,11,,,
44593,3600541946286,400.0,Ultra Suave,Condicionador Camomila,Embalagem de 400 ml,3.79,9.48,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F04D1E5D7B5BC4C16694F0AF1D7F57FA.jpg,,,,,13,11,,,
44648,8720181102523,,Skip,Detergente para a Maquina da Roupa Active Fresh,Embalagem de 54 unidades,13.99,13.99,54,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E002AB89A6664B1A5D47A3E2FF65B0E7.jpg,,,,1000 Artigos,13,11,,,
44730,3083681122312,750.0,Bonduelle,Salteado do campo,Embalagem de 750g,4.25,5.67,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BFD11B930667E8C7921D09D840AAC0BD.jpg,,,,Tipo de stockagem,13,11,,,
44760,8712000025649,5000.0,Heineken,Cerveja com Álcool Barril,Garrafa de 5 l,16.99,3.4,5000,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9071AD9C2D39918D06D470CE867B8319.jpg,,,,,13,11,,,
45060,5601146300037,4500.0,Heineken,Cerveja Mini,Pack 18 x 0.25 cl,11.99,2.66,4500,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AB01444BAD71E04C87211A7713ECD69.jpg,,,,,13,11,,,
45134,5099873017623,700.0,Jack Daniel's,"Whisky Tennessee Apple, garrafa de 0,70 l",,21.99,31.41,700,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1643C9AA17D63663B3E7805C671177BB.jpg,,,,,13,11,,,
45173,6942138916034,,Bestway,Almofada royal,,1.99,1.99,0,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE348B5DD3BC49450D43F207843294D4.jpg,,,,,13,11,,,
45174,6942138917901,,Bestway,Bomba de ar de pé,,5.99,5.99,0,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4F39EAAE999316817CE6D2239C39C3E.jpg,,,,,13,11,,,
45201,5601371173611,,Wet Fun,Boia pneu,Dim: Ø 90 cm,3.49,3.49,0,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67C14BF398728307A18924DA14C25C77.jpg,,,,,13,11,,,
454,8888056604067,90.0,Koka,Massa instantânea com sabor a camarão,Embalagem de 90g,0.74,8.22,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D2FB050AC0A3AFD73E7D3F6CF3CD2DF9.jpg,,,,,13,11,,,
45792,8410436364126,100.0,Sonasol,Bloco Sanitário de Lavanda Purple Activ+,Embalagem de 2x50 g,2.99,29.9,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/02533975AE8B79ACCD0CDA04FB0726AA.jpg,,,,,13,11,,,
46233,7613287309228,330.0,Nestlé,Clusters cereais chocolate,Embalagem de 330g,3.74,11.33,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/960D5D586A48C556621F9E84E76732C4.jpg,,,,,13,11,,,
46641,8410436364058,,Bref,Bloco Sanitário Blue Active Floral,Embalagem de 3 un.,4.39,4.39,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B3FF3A0516CE0BCF9D55B1FC9FFEE7D.jpg,,,,1000 Artigos,13,11,,,
46769,7613287237088,14000.0,Friskies,Alimento seco para cão balance,Embalagem de 14 kg,24.59,1.76,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F2020758E2D4F4F511B8AB4243A2F7A2.jpg,,,,,13,11,,,
46772,3574661500355,,Carefree,Pensos diários plus long,Embalagem com 40 unidades,3.74,3.74,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C09125DDC05046FDDB081D09634904E8.jpg,,,,,13,11,,,
46807,5601050037258,1200.0,Danone,"Iogurte tutti fruti,  12 x 100 g",,5.39,4.49,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/902FF5B4ECF976BE8FC24BC7C0354CA0.jpg,,,,,13,11,,,
46889,3600523972081,50.0,L'oreal,"Creme Revitalift Pele Sensível, 50 ml",,10.49,209.8,50,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5532F44221708C7D45C8183A0A91D1AF.jpg,,,,,13,11,,,
46907,8006540236222,650.0,Fairy,Detergente líquido manual loiça anti bactérias,Embalagem de 650 ml,3.59,5.52,650,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E19A00CE6DB24E6BAC3DE395FADED18.jpg,,,,,13,11,,,
47119,5998749138335,125.0,Pedigree,Snack para Cão Júnior Dentastix Galinha,Embalagem de 125g,2.15,17.2,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BFB535663435A85C699237A2E9EB7E2.jpg,,,,,13,11,,,
47120,4008429136467,68.0,Pedigree,Snack para Cão Dentastix Chew Maxi,Embalagem de 68g,2.15,31.62,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA959C2A7AD53CF9C17177171C87D2A5.jpg,,,,,13,11,,,
47805,5604260322886,500.0,PorSi,Navalheira cozida,500 g,9.99,19.98,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE104F480CFF29923C90D7F50A42D5D2.jpg,,,,,13,11,,,
47988,5604321033928,200.0,Cemporcento,Marinheiras chia bio,Embalagem de 200g,2.24,11.2,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/618364C8099EDF801A70A5ECFC53D71A.jpg,,,,Produtos Bio,13,11,,,
47990,5604321033935,200.0,Cemporcento,Marinheiras sem sal bio,Embalagem de 200g,2.24,11.2,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/910ACE61034DDE67E9C510208391AE46.jpg,,,,Produtos Bio,13,11,,,
48022,5775345201256,700.0,Sunquick,Concentrado de laranja,Garrafa de 700 ml,4.95,7.07,700,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE6378981ECD6A5373AFA2717A87CE6A.jpg,,,,,13,12,,,
48054,4005808753475,100.0,Nivea Men,After Shave Loção,Embalagem de 100 ml,6.79,67.9,100,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80E6048B9A49715D0F89C571F7C3EBFE.jpg,,,,,13,12,,,
48160,5604260314843,500.0,Labell,Sabonete líquido leite e mel,Embalagem de 500 ml,1.19,2.38,500,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5207BB28993C59331AA4BE4395DA3FF2.jpg,,,,,13,12,,,
48643,8711327541429,900.0,Carte d'or,Gelado New York Cheesecake,900 ml,5.99,6.66,900,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE0E86CE9442682DA698254CB1028F50.jpg,,,,Tipo de stockagem,13,12,,,
49063,5000204076202,,Glade,Ambientador Touch & Fresh Lavanda,10 ml,2.99,2.99,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CABA9459962DCA8AB8222A12B2E4DDF0.jpg,,,,1000 Artigos,13,12,,,
49186,3600523999231,,Excellence,Coloração Permanente Universal Nudes 4U Castanho,1 unidade,9.49,9.49,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/664648CE66D062F3888D5E1815D3013B.jpg,,,,,13,12,,,
49188,3600523999279,,Excellence,Coloração Permanente Universal Nudes 7U Louro,1 unidade,9.49,9.49,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/918DBA1E6D79D6214B3FB898E88539D6.jpg,,,,,13,12,,,
49237,3600542456623,150.0,Ambre Solaire,Spray Solar para Crianças IP50,Embalagem de 150 ml,10.19,67.93,150,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A16E9DBE29C97B1BCCD649E1A68F85A7.jpg,,,,,13,12,,,
49240,4005900724151,200.0,Nivea Sun,Spray protege e refresca 50,Embalagem de 200 ml,11.99,59.95,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB9022D03251F77C22582C1FC9C51178.jpg,,,,,13,12,,,
49261,7702018490271,,Gillette,Máquinas Descartáveis,Pack 4 + 1 Grátis,5.19,5.19,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/212D25B7E59BCB26019503F5E17B3351.jpg,,,,,13,12,,,
49265,8006540299371,100.0,Gillette,Creme Hidratante para Rosto e Barba,100 ml,8.79,87.9,100,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62A14658AE7168C0ECA6C8A3B80C18F5.jpg,,,,,13,12,,,
49302,8720182379092,266.0,Calvé,Molho Hot Chicken,Embalagem de 266g,1.94,7.29,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7A938CE7B8824AD204E1FC31D6DF9E4.jpg,,,,,13,12,,,
49346,5601008102786,174.0,Vieira,"Bolacha digestive maçã, canela e corintos thin - vieira de castro",Embalagem de 174g,1.99,11.44,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5D20795831B71DEC94AD574C202A337.jpg,,,,,13,12,,,
49347,5601008102793,174.0,Vieira,Bolacha digestive laranja thin - vieira de castro,Embalagem de 174g,1.99,11.44,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DA70EAFA60A42BD001118BE38B09BC0.jpg,,,,,13,12,,,
49348,5601008102779,174.0,Vieira,Bolacha digestive aveia thin - vieira de castro,Embalagem de 174g,1.94,11.15,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F29786FFFBEEB7C5F21511392823F962.jpg,,,,,13,12,,,
49415,8711327506831,80.0,Cornetto,5 Gelados Cones Tips,Embalagem de 80g,3.89,48.63,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F4D41E705812BDFC9CB9884EF733A847.jpg,,,,1000 Artigos,13,12,,,
49476,5601146700004,2500.0,Sagres,Cerveja Mini,Pack 10 x 25 cl,5.59,2.24,2500,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3589EF99E3391A242B02EA86675A886D.jpg,,,,,13,12,,,
49558,6942138969832,,Bestway,Tenda 2 pessoas,Dim.: 220 x 120 x 90 cm,29.99,29.99,0,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF029B16DFDD5A254BB2B48190F70AFF.jpg,,,,,13,12,,,
49568,8436582992587,,Polisur,Geleira vintage,20 litros,24.99,24.99,0,,€/Unidade,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0C0DA81B5121124BEE6104D828952FD.jpg,,,,,13,12,,,
49771,8445290217981,90.0,Gerber,"Saqueta pera bio nutrição infantil, 90g",,0.89,9.89,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6DEB6DFC76B29414196B0E9F95D50B4.jpg,,,,Produtos Bio,13,12,,,
49895,3600542452625,200.0,Ambre Solaire,Protetor Solar Spray Invisible Protect SPF50,Embalagem de 200 ml,10.49,52.45,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E30E998B60C049DBE259E4844BD49DC.jpg,,,,,13,12,,,
49981,3021761207269,360.0,GoGo Squeez,Conjunto de Saquetas de Fruta Multifrutos,Embalagem de 360g,2.85,7.92,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8660412D676501A77626C4E68F3A2E58.jpg,,,,,13,12,,,
50040,3600542297943,200.0,Ambre Solaire,Leite Hidratante c/ Aloé Vera,Embalagem de 200 ml,3.89,19.45,200,L,€/L,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21079F2C68ABB9D7610DECFCD2F36297.jpg,,,,,13,12,,,
50291,3574661552804,,Carefree,Pensos diários maxi cotton aloé,56 unidades,3.64,3.64,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8044820DAB5308A83EA4CCAFF69692C0.jpg,,,,1000 Artigos,13,12,,,
50392,5411188136552,1000.0,Alpro,Alpro not milk light,Garrafa de 1 l,1.99,1.99,1000,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E78C97386006D71EB10E1A7A7AC43ECB.jpg,,,,,13,12,,,
50410,8720181292903,760.0,Comfort,Intensificador de Perfume Onda de Frescura,Garrafa de 760 ml,3.49,4.59,760,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7D6549EEE11F8BCC082E924E85195BB.jpg,,,,1000 Artigos,13,12,,,
50440,5602348100968,220.0,Izidoro,"Salsichas vegan izidoro 5un frasco, 220g",,3.54,16.09,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6184DDD6C2581D6F1B3575CAD81059AA.jpg,,,,,13,12,,,
50523,3574661487540,,Carefree,Pensos diários maxi,36 unidades,2.24,2.24,0,,€/Unidade,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B6AB2EF81D49887042731335B4B98D0.jpg,,,,1000 Artigos,13,12,,,
51045,8410436430333,,Persil,Detergente máquina roupa 4 em 1 cores,40 cápsulas,9.99,9.99,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21E8A88E10242605576CE0A0A6ED8A8F.jpg,,,,1000 Artigos,13,12,,,
51046,8410436430302,,Persil,Detergente máquina roupa 4 em 1 higiene,40 cápsulas,9.99,9.99,0,,€/Unidade,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09E2120D5436CC8D9F8EA9878657CDBE.jpg,,,,1000 Artigos,13,12,,,
51057,8006540833230,650.0,Fairy,Detergente líquido manual loiça ultra power limão,Embalagem de 650 ml,3.59,5.52,650,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97D4EB42FEC9582C9D7ED90D0CDA2427.jpg,,,,,13,12,,,
51302,5600961159158,65.0,Prozis,Billion - barra proteica de amendoim,Embalagem de 65g,1.49,22.92,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7741C1744CACA6DB5C0E09FA1AFB4773.jpg,,,,,13,12,,,
51365,8445290618603,200.0,Buondi,Buondi cafés,Embalagem de 200g,2.49,12.45,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4CC4509C7873873AF64518BF137E9FF6.jpg,,,,,13,12,,,
51367,5602348109589,220.0,Izidoro,Salsichas forno a lenha porco 5 un.frasco,Embalagem de 220g,2.99,13.59,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DD0F9EDE2BEBF7650479C7F1806442C.jpg,,,,,13,12,,,
51398,8720182433190,40.0,Knorr,Sopa Massa e Legumes Frozen Disney,Embalagem de 40g,1.59,39.75,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7AD00B4ED1A7E27F1D0A31E08967E76.jpg,,,,,13,12,,,
51660,8410136026355,340.0,Whiskas,Comida Húmida Gato Selection Gelatina de Aves,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/38AE84B191F037EB2296EA9FFBECE6AE.jpg,,,,,13,12,,,
51666,8445290103307,1500.0,Purina One,Ração Seca Gato com Salmão e Arroz,1.5 kg,9.94,6.63,0,kg,€/Kg,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFDE2EF605E31E382FAACFEA910F821C.jpg,,,,1000 Artigos,13,12,,,
51762,8410436421928,100.0,Sonasol,Bloco Sanitário Bref Higiene,Embalagem de 2x50 g,2.99,29.9,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72CF62EDE3DF5FC82A297ED567A0CC53.jpg,,,,,13,12,,,
51776,5000204288360,10.0,Glade,Ambientador Recarga Touch & Fresh Lavanda,Embalagem de 10 ml,2.39,239.0,10,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D734202559D9B082BC86E370B1C9A8AD.jpg,,,,1000 Artigos,13,12,,,
51777,5000204076745,10.0,Glade,Ambientador Recarga Touch & Fresh Marine,Embalagem de 10 ml,2.39,239.0,10,L,€/L,2024-08-02T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/039558FCDF757A735DE559FCDFFBDDC6.jpg,,,,1000 Artigos,13,12,,,
51860,5602042100257,250.0,Licor Beirão,"Cocktail Caipirão, lata de 250 ml",,1.79,7.16,250,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45B2B86EDB2CCF84982198A8761F4772.jpg,,,,,13,12,,,
51881,5600787049084,400.0,Kombucha,"Bebida Probiótica de Coco Biológica, garrafa de 400 ml",,1.79,4.48,400,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA08C5B46F83539DF0FC7028C0A65793.jpg,,,,Produtos Bio,13,12,,,
51929,8712000900045,500.0,Heineken,Cerveja com Álcool,Lata de 500 ml,1.29,2.58,500,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B9655F220DF3585E1555E1247E005A5.jpg,,,,,13,12,,,
51950,3104760003855,700.0,L'Héritier Guyot,"Licor L Héritier Guyot Cassis De Dijon, garrafa de 700 ml",,11.49,16.41,700,L,€/L,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90BA8C92998410E0D659A53DBA500164.jpg,,,,,13,12,,,
51968,5900951303173,340.0,Whiskas,Comida Húmida Gatos Adultos Sel. Aves,Embalagem de 340g,2.39,7.03,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DD940CCDA7F5E97249F123748374AAD.jpg,,,,,13,12,,,
51972,5900951259111,1400.0,Whiskas,Whiskas ração para gatos adultos sabor a vaca 1400g,Embalagem de 1.4 kg,11.99,8.56,0,kg,€/Kg,2024-07-10T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1382A4C6209CE88811E36EF31878641.jpg,,,,,13,12,,,
