identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,images_7,images_8,avantages_dateFin,avantages_categorie,nro_paginas,page
54788,8711327575080,300.0,Magnum,"Gelados de menta, 3x100 ml",,3.99,13.3,300,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2F3C75AB93E72950E0457171EF232B42.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
54871,3574669907910,750.0,Johnson's Baby,"Champô Camomila Para Bebé, 750ml",,6.19,8.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FEC72D167A9DFE563DAB97AA8CCA20E.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,14
54962,5000204380620,,Raid,"Inseticida Anti-Traça Bolsinha Lavanda, 18un.",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9A6100B6F278B195C2E233CDA31C423.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
55030,8445290871688,,Nescafé,"Cápsulas de Café Ristretto Barista Int 9, emb. 16 un",,5.89,5.89,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EDB33101E25305225DCA4DB3B62D184.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
55163,5609060807281,300.0,Delta,"Chocolate em pó caramelo, 300 g",,2.99,9.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B41B951C98C91DAAA0B8FCBFCE86E2E.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
55293,5010394006231,180.0,Pedigree,"Snack para Cão Multivitaminas Imunidade, 180g",,3.24,18.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E18048513FA01B59DD4432766828850.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
55294,5010394006170,180.0,Pedigree,"Snack para Cão Multivitaminas Articulações, 180g",,3.24,18.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A84E34B0D5EE40AF864CA79D638C3249.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
55311,3800020456224,40.0,KitKat,"Snack de chocolate chunky, 40 g",,1.29,32.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/71B95D94BC9542F0EF857727B0701DB8.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
55349,5600363850462,220.0,Alsa,"Pudim Caseiro De Ovos, 220g",,2.09,9.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4DF63FA7F81DEC61896B5DC72FD8B9D.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
5559,5601996101136,1500.0,Reserva dos Amigos,Vinho tinto reg. lisboa res.amigos 1.5l,Garrafa 1.5L,5.99,3.99,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FA6F504235C7CEF56689BBAEB7D2AA2.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
55591,5600363850509,140.0,Alsa,"Sobremesa Leite Creme, 140g",,1.59,11.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/93DC2FA011E38159ADEEFA14EE173513.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
5565,5602016012036,1000.0,Leziria,Vinho maduro branco,Garrafa de 1 Lt,1.99,1.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/641F3101166144587A35066B09407241.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
55758,5600358952911,750.0,Comenda Grande,"Vinho Branco Alentejano, 75cl",,6.99,9.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0195DCA84175F15EE288196E2F5072E.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
55937,8700216892339,,Dodot,"Fraldas Sensitive T1 2-5kg, 168un.",,31.99,31.99,168,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/122654279EBB636C056846AC4C2E7F24.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,14
55938,8700216892315,,Dodot,"Fraldas Sensitive T2 4-8kg, 174un.",,33.98,33.98,174,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34613850DB8D940F22F9E6AC464FB78A.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,14
56076,8711327671980,440.0,Magnum,"Gelado Utopia Double Avelã, emb. 440 ml",,4.14,9.41,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/788CC47F6C99FA674E4E3EB7FB84FBCE.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
56085,5600961181517,72.0,Prozis,"Bebida Instantânea H2O Burn Ananás, emb. 72 g (8 x 9 gr)",,4.49,62.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA5520D15B647653B6848B7D712C4DEA.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
56086,5600961176025,72.0,Prozis,"Bebida Instantânea H2o Energy Tropical, emb. 8 x 9 gr",,4.49,62.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2429C5DE6ED3754405142F58EB5367DB.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
56314,5604260331055,200.0,PorSi,Chouriço de Carne Sousel 200g,,2.58,12.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4D63E59644B6DD311A86ACCFD0CB9751.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
56350,5604260334476,200.0,PorSi,Chouriço Carne Beiras 200g,,2.63,13.15,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C6A8EEC9932C03E489B53AC4C39E6F0E.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
56426,5604260331499,80.0,PorSi,Sabonete para Bebé - 80 G,,2.49,31.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAB5A692F098DE698540C67386BB1A47.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,14
56433,5604260332625,300.0,Labell,Gel Banho Junior Maçã / Pera - 300 ml,,1.79,5.97,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/271645B4B8D62A725B6B9203A13316CB.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,14
56535,5604260334759,500.0,Labell,Elixir Oral Frescura Intensa 500 ml,,1.49,2.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09ADE1FBD2B216606AEEC84ECE651813.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
56536,5604260334735,500.0,Labell,Elixir Oral Proteçao Total 500 ml,,1.49,2.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8779CC067CE8221AC4E8300BBE75BE69.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
56549,5604260332601,250.0,Labell,Champô e Condicionador Alperce - 250 ml,,1.49,5.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/754E28B0C4AE4A3A241EC37E94945E23.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,14
56588,5604260338436,750.0,PorSi,Morangos 750g,,2.99,3.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08211E15A22FABFCD23F7C60C2BCEFD4.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
56729,5604260338764,200.0,PorSi,Mistura 4 Queijos Ralado 200g,,1.79,8.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90D461292178A247F4E916692274894F.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
56892,3250392927189,250.0,Pommette,Gel Banho Bebé Corpo&cabelo Bio 250ml,,2.49,9.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EFBFBFDE7019EC28EAB1A40520D81507.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,14
56893,3250392927202,75.0,Pommette,Creme Hidratante Bebé Rosto&corpo Bio 75ml,,1.99,26.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/043624E37B36604EE49093F869DC0ABF.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,14
57020,5604260330713,500.0,PorSi,Água de Limpeza 500ml,,3.69,7.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E1017BF5E5295F0703626D031784D51.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,14
57021,5604260330690,100.0,PorSi,Cold Cream 100ml,,3.59,35.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDAE369AD378D25121EFFD4DB66D7482.jpg,,,,,,,,,2026-01-28T23:59:59Z,PROSPECTUS,14,14
57025,3250390380672,500.0,Adélie,Tarte Limão Merengue 500g,,5.99,11.98,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF02F56BB8C6774A70B542049600129E.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
57031,5604260332878,200.0,Labell,Deo Antitranspirante Floral 200ml,,1.29,6.45,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB4C08D1CA45184532B2E614CD0802B8.jpg,,,,,,,,,2026-01-21T23:59:59Z,PROSPECTUS,14,14
