identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,images_3,pictogrammes_libelleCategorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,avantages_dateFin,avantages_categorie,pictogrammes_0
52328,8720181385100,,Skip,Detergente Máquina Roupa Líquido Baby,56 Doses,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/825352D7869A319C8A3A885BD4932367.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52786,5900020043481,310.0,Nestlé,"Cereais Protein Fitness 0% Cacau, 310g",,2.89,9.32,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2A0913D3F7A8C1ACF4039A186AC2CD5.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52839,8720181380686,,Skip,"Detergente Roupa Máquina Cápsulas Skip Baby Embalagem Cartão, 32 doses",,8.99,8.99,32,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D5657D4263153C15B398271532DDB88.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
52942,8720181385070,2520.0,Skip,"Detergente Líquido Máquina de Roupa Cores, 56 Doses",,9.99,3.96,2520,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,,,,1000 Artigos,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
53064,8410500028992,300.0,Yopro,"Iogurte Líquido Proteico de Mirtilo,  300g",,1.99,6.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/22B4F7E885B55F9E6D23FA8D95967ED7.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
53919,2696282000000,250.0,Pastelaria,"Baguete Constance, 250 g",,0.79,3.16,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BA49B9462EB8B9EAD281953127E99E8.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
570,3250390006596,380.0,Saint Eloi,Puré de batata com leite,Embalagem de 380g,2.99,7.87,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44B09C132FA230D14364A6B983553697.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
6133,7613033796401,1500.0,Friskies,Ração para cão mini adulto menu vitafit com frango,"Embalagem de 1,5 kg",5.24,3.49,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C79E4BAC4DF6BFE7D3353E2A964A4A0.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
8398,5601050016024,600.0,Danone,"Danacol natural,  6 x 100 g",,2.99,4.98,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F95F766B58ABBBA7608620C57921073C.jpg,,,,1000 Artigos,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
9099,5601970111045,750.0,Vila dos Gamas,Vinho doc alentejo branco,Garrafa de 75 cl,2.69,3.59,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5508DC4BD4DB04A463B4823911EC39E.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
10848,2895243000000,250.0,Produto selecionado,Queijo Brie 60%,Vendido ao peso a partir de 250 gr,3.25,12.99,0,,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C12C1EFAF840C0CE710C6C4168B79A61.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
11727,5601349013673,1000.0,3 marias,Vinho verde branco,Garrafa de 1 l,2.99,2.99,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A81BCAF54881777811300CE8D032B128.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
11813,5601970111106,750.0,Vila dos Gamas,Vinho doc branco alentejo antão vaz,Garrafa 0.75L,2.74,3.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B612ED93BD6E5F2ECE4D3601F5A1B238.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
1216,5601126039049,250.0,Sical,Café em grão 5 estrelas,Embalagem de 250g,2.89,11.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7CD6EEE660CA6F90751B2AA9094C58C.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
1217,5601126039056,250.0,Sical,Café torrado 5 estrelas moagem grossa,Embalagem de 250g,2.89,11.56,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45DAD35B4E214AED1BADB1E9B19B2BCE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B65DDC28C41DFA2A4D14FBCB74FA7BA.jpg,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
12544,8715035130104,150.0,Kikkoman,Molho de soja c/ dispensador redução sal,150 ml,2.75,18.33,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3185F14E80F87DB6984D42F685CB1500.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
15951,7613033995620,1400.0,Friskies,Ração para cão mini adulto nutri soft com frango,"Embalagem de 1,4 kg",5.59,3.99,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C24CD5BA02B65C21DA67C3A95230B33.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
16066,7509546064864,75.0,Colgate,Pasta de dentes max white expert white,Embalagem de 75 ml,3.84,51.2,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0EA2A285777A75857921065AAC674A4A.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
16609,8712561846530,700.0,Cif,Creme abrasivo pink flowers,Garrafa de 700 ml,2.69,3.84,700,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A66D04919D9B1C876B416F694E7A635A.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
16610,8712561521703,700.0,Cif,Creme abrasivo ativo c/ lixívia,Garrafa de 700 ml,2.69,3.84,700,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2206B9857AF8896496613F9E593DEB99.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
18769,5601008101901,180.0,Vieira,Bolachas cream cracker doses individuais,Embalagem de 180g,1.15,6.39,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06C4F528D5E40FF6174E82D80AEA09C4.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
19877,3600522451938,300.0,Elvive,Máscara Elvive Óleo Extraordinário,Embalagem de 300 ml,4.89,16.3,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C35C4CC4E1E290A4CDAEE88B98E2CD3.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
19939,7613035619425,300.0,Nestlé,Gronola de aveia chocolate,Embalagem de 300g,2.99,9.97,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12F0C491B7172F6F70D41076C1EB2F12.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
20537,4005900118431,200.0,Nivea Sun,Protetor Solar Spray para Criança Pure & Sensitive FP50+,Embalagem de 200 ml,11.69,58.45,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1480D9B9E39E784699F4120D794A1839.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
20538,4005900118400,200.0,Nivea Sun,Protetor Solar Loção Protect & Moisture FP30,Embalagem de 200 ml,10.19,50.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/20ABB9AC609090AD27C1AC0AD7E9AC94.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
20577,5099821001841,100.0,Hawaiian Tropic,Loção protector Solar F30,Embalagem de 100 ml,5.24,52.4,100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABE7890DB0AD10CAE1A0FD42A67751F2.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
21445,5600289172440,750.0,Pias,Vinho tinto,Garrafa de 750 ml,1.89,2.52,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0870430E9D3DC7F7D6C6EAE342C1269B.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
2460,7613031501649,400.0,Nestlé,Fruta para bebé maçã banana +4 meses,Embalagem de 4 x 100 g,2.44,6.1,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2ED31B0C460E18911C0B603016079F2F.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
24748,8410104124649,1000.0,Finish,Detergente líquido p/ máquina lavar loiça gel tudo em 1 limão,Garrafa de 1 l,7.59,7.59,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0EB1F6F4462DD8BDEA5E59E53F7C1E1.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
2482,7613032584757,250.0,Cerelac,Papa infantil láctea 5 frutos +6 meses,Embalagem de 250g,3.19,12.76,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E556F8FC1B3F8A18686F81CECF666A55.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
25053,3023290232453,480.0,Longa vida,"Iogurte 0% pedaços amora e framboesa,  4 x 120 g",,2.29,4.77,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D4FB64D79457007D324A7CF690DE38C7.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
25828,8714789928425,75.0,Colgate,Dentifrico max white one optic,Embalagem de 75 ml,3.14,41.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7739169C0026489CC451F587322C7CE.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
25867,4005500534600,100.0,Crunch,Tablete de chocolate branco,Embalagem de 100 g,1.99,19.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A2083BB2AB95CD5C6F336E859964865.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
27547,7613036101417,240.0,Cerelac,Seleção da natureza papa infantil láctea aveia manga banana +6 meses,Embalagem de 240g,3.19,13.29,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4BF463DF8546C060EF3BFEFEEB3E2A2.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
28063,5603722516726,130.0,Primor,Manteiga s/ lactose,Embalagem de 130g,1.79,13.77,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34F1B20CE191519273B27FBF452F5B33.jpg,,,,Produtos Bio,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
28561,5601019012746,500.0,Guloso,Polpa tomate biológico,Embalagem de 500g,2.69,5.38,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFA4E349C1AF2DDBB70C492F765F31C1.jpg,,,,Produtos Bio,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
28713,3010470150119,2000.0,Friskies,Alimento Seco P/ Gato Frango e Peru,Embalagem de 2kg,6.74,3.37,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F083BF25C9685BAF468F28D7ED4FA258.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30174,5607238032046,350.0,Casa de Mateus,Doce tomate,Embalagem de 350g,2.99,8.54,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7329497C102D5EDB2B50BA9CB08ADBBD.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30348,3600524029920,400.0,Elvive,Champô Hidra Hialurónico,400 ml,4.25,10.63,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/489A87CD095D8F3E048E515948215383.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30640,5601096200319,750.0,Casal Garcia,Casal garcia sweet 750ml/1,Garrafa de 750 ml,3.69,4.92,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6354E41A55876775EB91C9CC772E23E.jpg,,,,,,,,,,,,,8,5,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
30880,7702018450886,,Gillette,Máquina Descartável Depilatória Venus Plus,4 un. + 2 grátis,4.49,4.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A54390049FA1902617FF3E86E2EFD482.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C07C1A520BAC69479C6A591235997F31.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C07C1A520BAC69479C6A591235997F31.jpg,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
31932,5602348094342,230.0,Damatta,Chouriço transmontano damatta 225 g,Embalagem de 230g,3.79,16.48,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBE417AA7F51A73640066AA550558F59.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
33191,5607238032169,350.0,Casa de Mateus,Casa mateus temporada - abóbora,Embalagem de 350g,2.99,8.54,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/49DBA0512EF492391C14C92E476E0AFF.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
33417,7613036607681,240.0,Cerelac,"Seleção da natureza aveia, maçã e cenoura +6 meses",Embalagem de 240g,3.19,13.29,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94D16E373E752BF1782B9A7AF824AAF0.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
33631,5601217130631,,Finish,Ambientador para a máquina da loiça de lima e limão,1 un.,3.49,3.49,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/722D6289DF5674022FB6CD00D38502F9.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
34198,3083681047967,750.0,Bonduelle,Legumes pré-cozinhados a vapor,Embalagem de 750 g,2.69,3.59,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9DCA42177B3E4A41E1588E78162F4847.jpg,,,,Tipo de stockagem,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
34205,8000300300390,100.0,Nestlé,"Tablete de chocolate negro, 100 g",,1.99,19.9,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69FE7BE7EC39818D3FF314DBE4ECD3FC.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35675,3600542226295,400.0,Ambre Solaire,Leite hidratante aloe vera after sun,Embalagem de 400 ml,10.19,25.48,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/83342C88E8CA17E3C50F284166BB6E39.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35873,8434165506411,150.0,Cuétara,Bolachas waffers com recheio de limão,Embalagem de 150 gr,0.99,6.6,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1A6DD3ED37BFF546B5EAEDF5E929842.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35875,8434165442863,150.0,Cuétara,Bolachas waffers com recheio de coco,Embalagem de 150 gr,0.99,6.6,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0525114E4376D9F08191CD1AF4525E4.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
35937,7630040400015,750.0,Martini,Vermute rosso,Garrafa de 0.75 l,8.99,11.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19065FE3CEC05530CA61F030D50DDBD5.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
37799,7613037096828,240.0,Cerelac,Farinha láctea seleção da natureza aveia e centeio +6 meses,Embalagem de 240 g,3.29,13.71,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E058E4787E8FF1E3A88816682A6A1DBB.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
38083,3250390569244,750.0,Clos de los Siete,Vinho tinto bordeaux,Garrafa de 0.75 l,3.99,5.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D7CA229C0B7562992E7337687784B18.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
38408,5601050036114,300.0,Yopro,"Yopro liquido cafe,  300g",,1.99,6.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CACC48A063039C7552E9BC9AE99D8EF3.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
40855,8712561483094,200.0,Vaseline,"Loção Cacao Radiante, 200 ml",,2.59,12.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A40B5420204A97186C36E604388F693.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41360,5601050036268,160.0,Yopro,"Yopro mirtilo,  160g",,0.98,6.13,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9E0E95300ACF0FD8192F408DE177007F.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
41581,5601050036619,440.0,Danone,"Iogurte grego maçã e canela,  4 x 110 g",,1.99,4.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/476B8D143F5CFE4C62609050F3DFBF48.jpg,,,,1000 Artigos,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
42011,5604260306831,,PorSi,"Caixa para alimentos redonda, capacidade: 0.8 l",,1.43,1.43,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF18CEAF11CFEB7CD5AD2B6385790AC4.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
42014,5604260306879,,PorSi,"Caixa para alimentos quadrada, capacidade: 0.9 l",,1.48,1.48,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9D36002649330741F16601416D1571BF.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
4247,3600521708514,300.0,Elvive,Máscara color vive,Embalagem de 300 ml,4.89,16.3,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AFC8783F7D9AEBE280A1A9223985DF6.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
43247,5900020033482,141.0,Nestlé,Barras de cereais fitness mel e amêndoa,Embalagem de 141g,2.09,14.82,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2ADE0A0DFA891B250D818178003887B1.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
43407,8710847961137,360.0,Linic,Champô cabelos oleosos para mulher,360 ml,4.94,13.72,360,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D99FE8D2453A231FCFB1F4A24A0F5403.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
43890,3600523883882,200.0,Elvive,Creme de Pentear Stop Quebra,Embalagem de 200 ml,4.19,20.95,200,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/937378EB3BB460D916D9E49203A7C276.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
44455,8710847974427,400.0,Tresemmé,Champô Purify hidrate,400 ml,4.79,11.98,400,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DAF81E0B2BF4BED31822FFDC7EF2B45.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46340,8720181029370,150.0,Axe,Desodorizante spray dark temptation,Embalagem de 150 ml,3.59,23.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6089641281D0C2E4D5F46619C43CCB3F.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46341,8720181031595,150.0,Axe,"Desodorizante Spray Anarchy, 150 ml",,3.59,23.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6DEF217745A2A52B0024E50637179070.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46343,8720181030192,150.0,Axe,"Desodorizante Spray Gold Fresh, 150 ml",,3.59,23.93,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EC20E01DCCDC74AFCB2F9E5A364A2EC.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46517,5000204208917,750.0,WC Pato,"Líquido sanitário ação total pinho, 750 ml",,1.94,2.59,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1525539577E5CAF5C0667315D239809.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
46809,8410500003654,480.0,Danone,"Iogurte Pedaços Ananás 0% Matéria Gorda/Açúcares, 4 x 120 g",,2.29,4.77,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03214B7E9273A4A4FCE73BB182EEF165.jpg,,,,1000 Artigos,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
47058,5601027956360,168.0,Bimbo,Little bites cenoura laranja,Embalagem de 168g,2.29,13.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4F532BE1C8962B815D1C1AD748726FF.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
47082,8711200480098,155.0,Knorr,"Sopa massa e lentilhas, 155g",,2.19,14.13,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F74A7AF5083ABF64EE2DC88E1486D40A.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
47083,8720182261908,182.0,Knorr,"Sopa massa e feijão, 182g",,2.19,12.03,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C290654E1013D2318B0D7867539890DD.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
48015,7613287491909,340.0,Felix,Comida Húmida Gato Seleção de Peixes,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C9A4D62F0DC5CC5331B654586BE358FC.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
48017,7613287492098,340.0,Felix,Comida Húmida Gato Fantastic Duo Peixes,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2432F8DE3A8BF763CC8CA1A47120FE4.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
486,3036810207589,210.0,Maille,Mostarda ancienne,Embalagem de 210g,3.19,15.19,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F5A694D469A59658267DB07BC3AF0F4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/284EA0283DB9A2BF80F56C4DF343C743.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/284EA0283DB9A2BF80F56C4DF343C743.jpg,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49061,5000204073492,269.0,Glade,Ambientador relaxing zen,269 ml,7.19,26.73,269,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9540FDB4C3368E0863D74A6155283932.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49178,3600523966370,150.0,Elvive,Mousse para Cabelo Comprido e Ondulado,150 ml,5.59,37.27,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9989CB08ABD2E8BF8A2DAF5370464D63.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
49230,5604260324927,,PorSi,"Caixa 2 em 1 vidro retangular, capacidade 1.5 l",,6.0,6.0,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECF1648EE21E24CCF20A2092D19235A8.jpg,,,,,,,,,,,,,8,6,2024-08-21T23:59:59.999999999+01:00,PROSPECTUS,
