identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
5320,5601213170693,700.0,Aliança Velha,Aguardente vínica velha,Garrafa de 700 ml,12.59,17.99,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53181AD6CD1353CAFAE1F9A4F3F4D2E4.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
53459,5054563019332,,Sensodyne,Escova de Dentes Repair&Protect Suave,,3.36,3.36,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4EF63AC0CD618FD927D07F97F7498235.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EED9F7E683BE9D1839B0B05D60BA43E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EED9F7E683BE9D1839B0B05D60BA43E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EED9F7E683BE9D1839B0B05D60BA43E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EED9F7E683BE9D1839B0B05D60BA43E.jpg,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
53651,4006000013664,30.0,Nivea,"Sérum facial cellular luminous 630º anti-idade e antimanchas, 30ml",,19.49,649.67,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90E49908CB375CEA00D7B59DBD6EC405.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
53652,4006000029986,150.0,Nivea Men,"Desodorizante spray homem black & white maximum protection, 150ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78DE23A80E20C4BBA75EDF97ABFD995F.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
53673,5054563165008,75.0,Sensodyne,"Pasta de Dentes Sensibilidade, Gengivas e Esmalte",Embalagem de 75ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/842862A6E2166E6BB48ED283624FC2B9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C6D3DA6400E71115D7D0C249255C6E4.jpg,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
53802,3600542520409,60.0,Garnier,Champô Sólido Ultra Suave Carvão,Embalagem de 60g,4.19,69.83,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC627BE57491DE6254BF429764AFD7F0.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
5387,5601252107117,250.0,Gallo,"Vinagre vinho tinto, garrafa 250ml",,1.19,4.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDFFDFEA670B18E4C7B8D9179152B1BB.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
5395,5601262301253,700.0,CRF,Aguardente velha reserva,Garrafa de 700 ml,18.39,26.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43A6A701477E710678922AE091C44D1C.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
54315,8887862963009,,Scotch Brite,"Panos Microfibras, 10un.",,6.74,6.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78D71A7C1CFC3D0B4E68B45DF2FB7687.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
54316,4064035151324,,Scotch Brite,"Esfregão com Esponja Azul, 3un.",,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8E236D2D1E21D63F04A9BE70E3D6827.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
54365,8410104915209,,Finish,"Detergente Loiça Máquina Quantum Limão, 64 Pastilhas",,12.49,12.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6DF7BFCDD347E21DA57485E1E5A20C4.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
54546,8718951472068,2000.0,Ajax,"Lava Tudo Limão, 2L",,2.99,1.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/830A6E2C34EF1338B6E18D5933BE5A86.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
54606,8720181466359,720.0,Dove,"Gel de banho hydrate, 720ml",,4.79,6.65,720,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73576AE98695DDB42CEBA03FBEBB469E.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
5469,5601385501585,,Sensodyne,Fio dental gentle suave,1 unidade,2.84,2.84,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11C8B2D0DFB5154A0245076E795F487D.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
5721,5603488000118,750.0,Santar,"Vinho branco doc dão, garrafa de 0.75 l",,5.99,7.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A4B53E5A56E20FC69E0C2FB847B051AE.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
862,5010394997461,70.0,Pedigree,"Guloseima para cão rodeo, embalagem de 70g",,1.64,23.43,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8AB78B46B524900D01F8CDE1A6B915FF.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
8667,5601164404205,1980.0,Super Bock,"Cerveja com álcool, preta, pack 6 x 0.33l",,4.49,2.27,1980,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A211FB1A18CD69CB53EF7B899CF02AA3.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
8793,5601237219224,750.0,Quinta da Bacalhôa,Moscatel de Setúbal,Garrafa de 750 ml,4.99,6.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BDF1D84474D540E7954AA511DD5CAC9.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
8809,5601252107179,250.0,Gallo,"Vinagre sidra, 250ml",,1.59,6.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29CFC4BAC1385878FA06A6A385C70C3C.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
9417,5604260047826,750.0,Selecção de Enófilos,Moscatel do Douro,"Garrafa de 0,75 l",4.56,6.08,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8C6AD17B630092BDDA352660B7F47B5C.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
948,5601001418402,200.0,Nestlé,"Chocolate culinário, embalagem de 200g",,2.59,12.95,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FC536C15E8D7414777BAF405553F977.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
9558,5604260246649,750.0,Selecção de Enófilos,"Vinho doc palmela reserva tinto, garrafa de 0.75 l",,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C846076C88BBA5897608C733193E8E67.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
9790,5606314012347,700.0,Vila das Rainhas,"Ginja extra com frutos de obidos, garrafa de 700 ml",,14.49,20.7,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F9740F520B9E8A27DBB83ED856DC4392.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
9814,5608543000119,18.0,Tetley,"Chá preto, sem cafeína, 10 saquetas",Embalagem de 20g,0.95,52.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2852A5AE7141EA3B3E4C9845007ED5A0.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
993,5601038001202,80.0,Knorr,"Caldo carne 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/615B13560D2513E3E81B8309C877006D.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
1154,5601084111023,1000.0,Galp,Óleo Performa 10W40,Embalagem de 1 l,8.99,8.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FCA00B931AD2E28E968ED83FCC3F392C.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
1155,5601084111030,5000.0,Galp,Óleo Performa 10W40,Embalagem de 5 l,24.99,5.0,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD1D15B596111A773B8738C27C33C512.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
1156,5601084111047,1000.0,Galp,Óleo Performa 15W40,Embalagem de 1 l,7.99,7.99,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/150497A96EB37EB9D517FA4301783C5C.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
1158,5601084111412,5000.0,Galp,Óleo Multigasolina 20W40,Embalagem de 5 l,19.99,4.0,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A5ADC6C994A7C277438049B035E4D78.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
1416,5601252106677,750.0,Gallo,"Azeite virgem extra suave, garrafa de 750 ml",,8.49,11.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F82CF1DB5B3AE32B260B436777564A3.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
1418,5601252106899,2000.0,Gallo,"Azeite subtil, garrafa de 2 l",,17.99,9.0,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B0030A54E145E7ABE49080D450AAD26E.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
14941,2893850000000,3000.0,Peixaria,Safio Médio,1 un= 3kg (aprox.),14.97,4.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB3D3584366D22239A20ACE785E0080C.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
1504,5601383014445,395.0,Izidoro,"Salsichas bockwurst em frasco, 8 unidades, embalagem de 400g",,3.98,10.08,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2884B95FBAD8F1D90CC6CA9726ED009.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
15533,3065896410002,300.0,Pedigree,"Alimento húmido para cão vaca, embalagem de 300g",,2.39,7.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30BD417A9EC8D0DE4EA5A05105DA5CE9.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
15535,3065895970002,300.0,Pedigree,"Alimento húmido para cão borrego, embalagem de 300g",,2.39,7.97,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E47523E5164BFC5CA013D2DB49DDA3E.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
15948,3010470154483,4000.0,Friskies,Ração para cão com frango,Embalagem de 4kg,9.94,2.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3FA4DB939C285CC6097E0FC075270434.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
15964,5601252110803,250.0,Gallo,"Vinagre balsâmico branco, de 250 ml",,1.83,7.32,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E90F25CE70B74EAC8BDADBF4D8DB1FA.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
16412,7622210396334,175.0,Milka,Bolo milka choc-choc,Embalagem de 180g,2.14,12.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF162713FEA22375F75A385DE55CCDE2.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
17008,5601029054026,120.0,Bom Petisco,"Atum em azeite virgem extra e oregãos, embalagem de 120g",,2.06,17.17,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C95A21219C8A61C918B34535F12CDB1F.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
17726,5601007000601,1500.0,Esteva,Conjunto Vinho tinto DOC Douro,Conj 2X75 cl,8.99,5.99,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F5519A144EE41C30166FE163E76ED231.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
17749,5601174903026,1500.0,Periquita,Vinho Regional Península Setúbal Tinto,"Caixa de 2x0,75 l",7.99,5.33,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3122BBE183CF671A469172A41854F2A.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
17752,5601749003045,750.0,Martha's,Moscatel Pedro Álvares Cabral,Garrafa de 0.75L,17.99,23.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A887D81EE1B1C2B8FA9C100DFEF6409.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
17790,8424730014427,,Caravan,Conjunto Caravan Nº1,1 unidade,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD4660012F83BEE9604BD3702BAF8518.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
18005,5601012011746,1500.0,Trinca Bolotas,Vinho tinto Trinca Bolotas DOC alentejo,2 Garrafa x 0.75L,10.99,7.33,1500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E71A9F80E3D34041824C14CFC35650A.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
18007,3147699109601,750.0,Cruz,Vinho do porto lbv 2004,Garrafa de 0.75 l,11.99,15.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8B37DC3DB89001E76AC27C6C4AFAACC.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
18059,5000204794311,138.0,Glade,"Recarga de ambientador, auto, Lavanda, 2x69 ml",,5.19,37.61,138,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F6C2809E038E390FB6B0E3422C24E63.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
18196,8000420000538,750.0,Gancia,Espumante Bruto,"Garrafa de 0,75 l",7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB2FAEBF4E2737D276D6C5A344C24393.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
18428,3600541888197,400.0,Garnier,Amaciador Ultra Suave Delicadeza de Aveia,Embalagem de 400 ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEB54D99A81A12744A915743CE2BE7E6.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
18787,5000204767193,538.0,Glade,"Recarga ambientador, autmático, relax zen, 2x269 ml",,5.19,9.65,538,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35B118859FE8CBEB0A1B195DE5E8B4DF.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
18840,8410136003448,400.0,Pedigree,"Alimento húmido para cão saquetas, 4x 100g",,2.45,6.13,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B26860A3B1E648280449E3C0E85C039C.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
20242,8410036039295,600.0,Freixenet,"Espumante cava bruto, pack 3 x 200 ml",,9.99,16.65,600,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97278FF280683297354ABBCBC4BB8AAB.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
20648,5601174305004,750.0,Alambre,"Moscatel roxo setúbal, garrafa de 750 ml",,11.49,15.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F031D29405B80D49FF22BA171BE944B.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
20989,5602348082394,430.0,Izidoro,"Salsicha hot dog aves, frasco 4 unidades, 430g",,2.65,6.16,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F74127155BDAF07F2CAD4E88CC05D91.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
21345,7622210612267,276.0,Milka,"Tablete de chocolate caramel peanut, embalagem de 280g",,3.49,12.64,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/868F5A5DB4A162BB6496617979E2FDA1.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
21450,5601110008709,750.0,Romeira,"Vinho regional lisboa reserva / tinto, garrafa de 750 ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61FBE338988B78D223860BAFA840C362.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
21835,8005125171033,,Baby Clementoni,Anéis Empilháveis,1 unidade,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9DF4E94424184671120BAD70BC60C92.jpg,,,,,,,9,6,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,6.495
21888,4008601100651,250.0,Friedel,Pai Natal Chocolate,Embalagem 60G,1.29,5.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4954B620D67DB91C3FBB0997DA7CA97F.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
21910,5607736715410,200.0,Jacquot,Bombons de Chocolate Pérolas Sortido Caixa,Embalagem de 200g,5.99,29.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D89155BB98960D147AAEBFC3ECD49A00.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
21966,5601849071272,,Concentra,Macacos Acrobatas,unidade,20.99,20.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8D84675C284C842D58217AAE350512B.jpg,,,,,,,9,6,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,10.495
21968,5601849063000,,Concentra,Mauzão,Uma unidade,31.99,31.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AFF135ECD8850096113ADFC655FCFB1.jpg,,,,,,,9,6,2024-12-01T23:59:59.999999999Z,AC,50.0,PCT,STANDARD,2024-11-27T00:00:00Z,99.0,15.995
21986,5600328290777,700.0,Martha's,Aguardente Vínica Velha,"Garrafa 0,70L c/ Caixa de Madeira",17.99,25.7,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D2393C7A8A5FA3F1AA74EA833D1C982.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
22167,7613034944849,200.0,After Eight,Chocolate,Embalagem de 200g,3.49,17.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/245F7F4095BCE74B8441E4600DD3127A.jpg,,,,,,,9,6,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
22245,8410740050616,100.0,Lacasa,Trufas Cacau,Embalagem 200g,2.49,24.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D36B98BE8594B6DF3F615B10351CC6D.jpg,,,,,,,9,6,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
22248,8410740905817,100.0,Lacasa,Trufas Laranja,Embalagem 200g,2.49,24.9,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EBCEA67E42AB6EB1BCC1CDC8DABB03B.jpg,,,,,,,9,7,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
22320,5606669092100,700.0,Brasmar,Salada de Marisco,Embalagem de 700 g,7.59,10.84,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/210A9BC710FE112AFFEC4E1866065BE7.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
23407,7622210635396,150.0,Milka,Bolo de chocolate brownie,Embalagem de 150g,2.14,14.27,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61C0257CFC4DB63192497B658D76667A.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
2411,5608543000171,10.0,Tetley,Infusão de tília,Embalagem de 10g,0.89,89.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9134BB2B5DD011DC82336B723C7688FB.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
2446,5998749110027,1170.0,Pedigree,"Snack para cão dentastix grande, de 1,17 kg",,10.52,8.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E3518D9B0484B32129F22EC8E5E205A.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
24864,5998749126943,130.0,Pedigree,"Snack cão tasty bites chewy, embalagem de 130 g",,2.16,16.62,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFD4C0033EF4055A099299FBF5E20B63.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
25053,3023290232453,480.0,Longa vida,"Iogurte 0% pedaços amora e framboesa, 4 x 120 g",,2.29,4.77,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C5EA0A7ECD8104D929FA44A383B3898.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
25216,8410376047509,400.0,Gullón,"Bolacha tostada diet nature sem açucares, embalagem de 400g",,2.04,5.1,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A7079A2AC0EDBA374F1AC710DA59CCF.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
25218,5998749127049,140.0,Pedigree,"Snack cão tasty bites cheesy, com 140 g",,2.16,15.43,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/702869C8C6CAD9B3AB8CC4223C08C777.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
2586,7622300134532,300.0,Milka,"Tablete de chocolate caramelo e avelã, embalagem de 300g",,3.49,11.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED5A560BAED371FB0B5DAEB2690A79E3.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
2631,8000500005187,250.0,Ferrero,21 bombons de chocolate,Embalagem de 250g,8.99,35.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D52B80E9D4C5F2ED78D99A8144E0260B.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
26478,5601252115143,250.0,Gallo,"Vinagre balsâmico rosé, garrafa de 250 ml",,1.99,7.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/791DE2E9E5C878BB270841042892CEC6.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
26853,8000500247150,170.0,Collection,15 bombons de chocolate,Embalagem de 170g,6.74,39.65,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81780DF9E4CCDCD94EFA8367231C17D2.jpg,,,,,,,9,7,2024-11-27T23:59:59.999999999Z,PROSPECTUS,,,,,,
26925,7613036912488,200.0,After Eight,Chocolate Laranja,Embalagem de 200 g,3.99,19.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1735817CBD7DDAF92A8260DD610E17B7.jpg,,,,,,,9,7,2024-12-24T23:59:59.999999999Z,PROSPECTUS,,,,,,
