identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise,nro_paginas,page,avantages_dateFin,avantages_categorie
51551,5604260327768,,PorSi,Toalha Mesa R. Por Si 150X200 Vermelha/Camel Anti-Nodoas,,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/98F3722C7067BD85284678D280F96083.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
51626,3600542430623,400.0,Fructis,Creme de Pentear Vitamina Strenght,Embalagem de 400 ml,5.59,13.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC3D2A9DF7994C16F079C77BF3BEBF47.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
51656,7613287492074,340.0,Felix,Comida Húmida Fantastic Gato Junior,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F12DD113CF7270501839B9816DBF119.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
51661,8008180843464,130.0,Friskies,Snack Cão Delibon Frango,Embalagem de 130 g,2.24,17.23,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9428EBD2AA983A413EF8E787233B8AA2.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
51776,5000204288360,10.0,Glade,Ambientador Recarga Touch & Fresh Lavanda,Embalagem de 10 ml,2.39,239.0,10,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/382707557995EF16DFCC6D4893DADC56.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
51777,5000204076745,10.0,Glade,Ambientador Recarga Touch & Fresh Marine,Embalagem de 10 ml,2.39,239.0,10,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/468F716AE5C51AE292A77A4FAD042025.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
51869,5604575000622,750.0,Cabriz,"Vinho tinto dão cabriz escolha, garrafa de 750 ml",,5.69,7.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/750488A62C1A0C8774703A06F2767810.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
51923,9002490263737,250.0,Red Bull,"Red bull apricot edition, garrafa de 250 ml",,1.25,5.0,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90666D1AF419039F72174AC06E2FA427.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
5200,8411650053193,40.0,Búfalo,Creme p/ Calçado Preto,Embalagem de 40 ml,2.88,72.0,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7362D9765562B04243A3F7A66AB8AEB9.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52001,8414100364078,330.0,Sunny Delight,"Sumo florida, garrafa de 330 ml",,0.96,2.91,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/545A94043E69DE8C2F9C3440465D64A4.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52009,4000487199811,126.0,Friskies,Snacks Para Cão Picnic Variety,Embalagem de 126g (15 un.),2.24,17.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C58833AD89243ED2C935A2DF2C40D8B.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52107,5604260327454,750.0,Selecção de Enófilos,"Vinho Tinto Doc Dão Touriga-Nacional 0,75L",,2.49,3.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00751D4449E28301B2F4064F65C91780.jpg,,,,,,2025-10-01T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52301,3600542512183,400.0,Garnier,Condicionador Ultra Suave Carvão,Embalagem de 400ml,3.79,9.48,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C392B28F80277B22BEA16EB83033CA3C.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52367,8428076006337,,Veet,Bandas Depilatórias Cera Fria Faciais Pele Normal,Embalagem de 16 unidades,5.94,5.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/406F3B4CC1EC7B933FE254D0A95B8B0A.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52368,8428076006580,,Veet,"Bandas depilatórias cera fria axilas expert, 16 unidades",,5.94,5.94,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B7560EA8B50B307A83CD8FE310183D8.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52369,8428076006573,,Veet,Bandas Depilatórias Cera Fria Bikini Expert,Embalagem de 16 unidades,5.94,5.94,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9458FB2E629AB225B0203F501DF9B271.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52370,8428076006320,,Veet,"Bandas depilatórias cera fria expert corpo pele normal, 16 unidades",,7.34,7.34,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0D294D4397BE6E43D960E432DEEAE551.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52371,8428076006290,100.0,Veet,"Creme depilatório axilas expert, embalagem de 100ml",,5.94,59.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90BD45E65AD9CAC5018D2E34F3FD116C.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52782,8711327416321,59.0,Knorr,"Pasta pot cogumelos, 59g",,1.49,25.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C8F50C816EAEC758C33B3DDB2AA7E0D6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5A0E5AA455C3D28F6D76CC05F4EC0AE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5A0E5AA455C3D28F6D76CC05F4EC0AE.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D5A0E5AA455C3D28F6D76CC05F4EC0AE.jpg,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52835,5900852066276,225.0,Aptamil,"Papa infantil arroz banana sem glúten +4 meses, 225g",,2.99,13.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/364C020ECC3B62A7F319BCE10C3B11A0.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52836,5900852066283,225.0,Aptamil,"Papa infantil 4 frutas +6 meses, 225g",,2.99,13.29,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08B54D8C249B0F76E3B90BE152CBCC8E.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52896,8720181380716,,Skip,"Detergente cápsulas máquina de roupa sensitive, 40 doses",,10.99,10.99,40,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01BF011D05E9B7E65322FD154884E1C1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA591D23EC9054B7221A5C30B763EC5B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA591D23EC9054B7221A5C30B763EC5B.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52907,5411188138570,750.0,Alpro,"Yofu líquido morango e cereja, 750 ml",,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AEAE5C57DCF39D98782687AB36303B41.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/900E744ED16474441388F95F41F71847.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/900E744ED16474441388F95F41F71847.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
52942,8720181385070,2520.0,Skip,"Detergente líquido máquina de roupa cores, 56 doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88CC1094FF0E3EE4912CFD63A761A185.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53062,5603802400815,750.0,Fiuza,"Vinho branco regional do tejo reserva 3 castas, garrafa de 750 ml",,3.99,5.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAEF6B30DFFE469CF1A05E9D2DC72E61.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF1D1EF30DBE5F14AFB97467AD35EAB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF1D1EF30DBE5F14AFB97467AD35EAB.jpg,,,,2025-09-21T23:59:59+01:00,AC,25.0,PCT,STANDARD,2025-09-18T00:00:00+01:00,99.0,0.9975,15,13,,
53197,5391522473898,750.0,Aptamil,"Leite de crescimento junior 5 a partir dos 24 meses, 750g",,10.59,14.12,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AB65D75B198A054E1B0B9825C85EC4D9.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53222,5411188138594,750.0,Alpro,"Yofu líquido manga e maracujá, 750 ml",,1.29,1.72,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F499373375BBE7B6DA22913882B6D40.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8099CC4A9BDBCB07D4BA426C6E1296D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8099CC4A9BDBCB07D4BA426C6E1296D.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53240,8720181384264,2340.0,Skip,"Detergente líquido máquina de roupa 2 em 1 ultimate, 52 doses",,10.99,4.7,2340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97E245FD41D574FFA74F6BFC378A3262.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADA1267F1850FE173AC42CD30CA77DD5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADA1267F1850FE173AC42CD30CA77DD5.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53250,8445290486714,40.0,Lion,"Snack de Chocolate de Leite, 40g",,1.29,32.25,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E87D033715A145CA67F0E5139725497.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C2B530DD9586E6B093AFD7FA8A6A461.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C2B530DD9586E6B093AFD7FA8A6A461.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53293,3600542528245,400.0,Garnier,"Água Micelar Aloe Hialurónico, 400ml",,5.19,12.98,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C371CFC8ABA3015D19AE92D2FB61AD03.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53296,8445290490100,2500.0,Purina One,"Alimento Seco para Cão Adulto sem Cereais Frango, 2.5kg",,13.49,5.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F553A617D245096B4F38FC4C7CC395C2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E18889FA5891A9D5A0AAEF46F6852D6A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E18889FA5891A9D5A0AAEF46F6852D6A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E18889FA5891A9D5A0AAEF46F6852D6A.jpg,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53301,5000204731392,,Glade,Ambientador Automatic Spray Recarga Relaxing Zen,,3.49,3.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AA7805BB0DC56108735B4C993C7AA87.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A64362B8A09528CD4D11696A66D5FD41.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A64362B8A09528CD4D11696A66D5FD41.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A64362B8A09528CD4D11696A66D5FD41.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A64362B8A09528CD4D11696A66D5FD41.jpg,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53303,5000204334128,,Glade,"Ambientador Eléctrico Recarga Dupla Vanilla, 2 un.",,5.19,5.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B811D73CD0E7F1BC797BFD680288F34.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1801FAE8A25492DEC1A53462DB0E272F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1801FAE8A25492DEC1A53462DB0E272F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1801FAE8A25492DEC1A53462DB0E272F.jpg,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53307,3600542289634,350.0,Garnier,"Champô Fructis Hair Food Aloé Vera, 350ml",,3.89,11.11,350,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C2B5E560781BA69753977D465D5CDF7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A0EA665768C5A44921CD8C41571A661.jpg,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53310,3600541375758,,Nutrisse Garnier,Coloração Nº 8.0 Louro Claro,,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6448B67399AC6EE2990BC78C174A418.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8674ACCDAC85E0103B4A8AF01C692B04.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8674ACCDAC85E0103B4A8AF01C692B04.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8674ACCDAC85E0103B4A8AF01C692B04.jpg,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53311,3600541375680,,Nutrisse Garnier,Coloração Tom 3.0 Castanho Escuro,,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F08F527D36E69066F6A15D8DC06E0927.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BFA627E28D9827E9404736A8621FC59.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BFA627E28D9827E9404736A8621FC59.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BFA627E28D9827E9404736A8621FC59.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0BFA627E28D9827E9404736A8621FC59.jpg,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53312,3600541375697,,Nutrisse Garnier,Coloração Tom 4 Castanho,,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E41E45D8017EFF5BA7F929765F0AD08.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43EC76135D9184B76024258E9F0D3EAF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43EC76135D9184B76024258E9F0D3EAF.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53313,3600541375703,,Nutrisse Garnier,Coloração Tom 5 Castanho Claro,,6.14,6.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A696FEEBF91F569D32ACA13188A43C49.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F11D466060313C32E473ACA6ADDBA42E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F11D466060313C32E473ACA6ADDBA42E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F11D466060313C32E473ACA6ADDBA42E.jpg,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53350,5000204307856,250.0,Pronto,"Limpa Móveis Lavanda, 250ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19DA4D5F0E263A3E696E630DB8D223DA.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1C68282AB335F96CCA4EC866E860200.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E1C68282AB335F96CCA4EC866E860200.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53351,5000204307917,250.0,Pronto,"Limpa Móveis Multisuperficies Lima, 250ml",,3.59,14.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05AFFDB91FC590A4E342F2CA0C0DC618.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B06EC350A90207B9F1FEF347380C3207.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B06EC350A90207B9F1FEF347380C3207.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B06EC350A90207B9F1FEF347380C3207.jpg,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53352,5000204218398,500.0,Pronto,"Limpa Multisuperfícies, 500ml",,2.99,5.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/314AF91B4A1E559556D524497CAF9CD5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F451447E462074588C5AF2E1E44E39C2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F451447E462074588C5AF2E1E44E39C2.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53355,3600542509695,340.0,Garnier,"Máscara Ultra Suave Delicadeza de Aveia, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/606A86081CEC3538EAC6D2CD2EAEEA71.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A269BD8C14578D6361463A4715249E85.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A269BD8C14578D6361463A4715249E85.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A269BD8C14578D6361463A4715249E85.jpg,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53357,3600542509169,340.0,Garnier,"Máscara Ultra Suave Riqueza D'argao, 340ml",,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/499DF4E71BDAE94C5951745B42AB8499.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667834B9D1BBD3B3254B4987858662B3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667834B9D1BBD3B3254B4987858662B3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/667834B9D1BBD3B3254B4987858662B3.jpg,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53424,3600541375673,,Nutrisse,Creme Coloração Permanente Preto 1,Embalagem de 1 unidades,6.14,6.14,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE128730B6594E1D7552FBB45BFB8083.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53460,5054563129536,,Sensodyne,Escova de Dentes Nourish Suave,,3.36,3.36,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB3CA7EB6AF88AADCCC89E601E4DC8E9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB3E71B8403D3A5C145B1F80581BC3D4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB3E71B8403D3A5C145B1F80581BC3D4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB3E71B8403D3A5C145B1F80581BC3D4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB3E71B8403D3A5C145B1F80581BC3D4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB3E71B8403D3A5C145B1F80581BC3D4.jpg,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53550,8001090918444,,Oral B,Escova de Dentes Elétrica Pro 1 Azul,,37.49,37.49,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/029DB94839E201A4AED39270AFE56D53.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B544D74F6DF15D12F53489EEE2B9E6E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B544D74F6DF15D12F53489EEE2B9E6E.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53565,8006540886755,,Oral B,"Recarga Escova de Dentes Elétrica Cross Action, 2 unidades",,12.74,12.74,2,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6E44E87AF34A3BA3C2C924DAA1F95EC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/354A396B6C49501C00035ACE053D55D9.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/354A396B6C49501C00035ACE053D55D9.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53603,3600523576975,15.0,L'oreal,Creme Contorno de Olhos Men Expert Power Age,Embalagem de 15ml,9.79,652.67,15,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5519B89488A363AA52EF06B280091006.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/131898B4EC0E6FC8CC38DF981AF86247.jpg,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,13,,
53609,3600524073473,400.0,L'oreal Men Expert,Gel Banho Hydra Energetic,Embalagem de 400ml,3.29,8.23,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85C386A768F21EA15D526136C0EF71B6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8F8F800B29577E02E75343CB868CFF4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8F8F800B29577E02E75343CB868CFF4.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,14,,
53612,3600524075743,30.0,L'oreal Men Expert,Sérum Facial Antirrugas Power Age,Embalagem de 30ml,11.19,373.0,30,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D1B0C3A04182AA9326A0DE67C17AAF06.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FE557FD04BD3FC173C7197F2A883ADB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1FE557FD04BD3FC173C7197F2A883ADB.jpg,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,14,,
53613,3600524076689,150.0,L'oreal Men Expert,Desodorizante Spray Barber Club,Embalagem de 150ml,2.99,19.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E63FBC2D352FFA69BA39409FF19EDF06.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,14,,
53614,3600524076757,50.0,L'oreal Men Expert,Desodorizante Roll On Barber Club,Embalagem de 50ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/708DF5D77D2903D0A99D7DC4F99D2275.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,14,,
53622,3600542502443,200.0,Fructis,Condicionador Hair Drink Ananás,Embalagem de 200ml,6.99,34.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/575FD60B439F614758CE1F0ECAFB0BD9.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,14,,
53623,3600542502597,200.0,Fructis,Condicionador Hair Drink Banana,Embalagem de 200ml,6.99,34.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AB26C2625E8C8D0E96854B2668C238E.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,14,,
53624,3600542502764,200.0,Fructis,Condicionador Hair Drink Papaia,Embalagem de 200ml,6.99,34.95,200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F6C510B2FEA680D996EA6C926BCD193.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,14,,
53627,3600542510097,340.0,Garnier,Máscara Cabelo Ultra Suave Abacate,Embalagem de 340ml,4.74,13.94,340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DD5169F0283689CA7CAE86C1598DD36.jpg,,,,,,2025-09-24T23:59:59+01:00,PROSPECTUS,,,,,,,15,14,,
