identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,avantages_dateFin,avantages_categorie,nro_paginas,page,images_3,images_4
16720,8410376042511,240.0,Gullón,"Bolacha vitalday frutos vermelhos, embalagem de 240g",,1.84,7.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/48A22A81F8406AAB70991C189FE92BA4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
16891,8410376042528,220.0,Gullón,"Bolachas vitalday recheio iogurte com frutos vermelhos, embalagem de 220g",,1.84,8.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AC744E8018CD0E90AE17D4A69AF5204.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
16919,8718951037878,500.0,Ajax,"Limpa vidros cristal recarga, 500 ml",,1.79,3.58,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/347189FDE440F5C76849CD3F7F37CA5B.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
17972,8410104017231,,Air Wick,Recarga ambientador elétrico rosa bouquets,,3.59,3.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E4B54E525D9F6D6A066C53A63FF9057.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
19893,5601119250840,160.0,Nobre,"Salsichas de frango, lata de 160g",,1.79,11.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9BC7CEDE7731E65B0F588C346A868820.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
20438,5601119250833,160.0,Nobre,"Salsichas de peru, lata de 160g",,1.79,11.19,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80BBF28730DB663941EA7F0C7476DA2E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01A1F1801A838AF8D0A446CB4DE55577.jpg,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
20468,5601385503176,,Aquafresh,Escova de Dentes Extra Interdental,1 + 1 unidades,2.6,2.6,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EB0AF8EA36F700AFA23A8E14FD19291.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
20781,5011417553114,,Air Wick,Ambientador stick micado blackberry,Embalagem de 1 unidades,5.99,5.99,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1994156825AF850DCCFA44F1976E6E15.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
22930,8016825967857,500.0,Aquafresh,Elixir intense clean,Embalagem de 500 ml,3.54,7.08,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4609AD4E12AC18BDA41699DFEDC94EC4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
22999,5601286260239,500.0,Milaneza,"Lírios, 500g",,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74AF8D8368CD859BCA005E76EC96F7DF.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
26549,3094905001436,,Aquafresh,Escovas Dentífricas Limpeza Flex,2 un. + 1 Grátis,2.84,2.84,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1287D0C49D30EE3EDA2BDFA782E59CD.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
26766,3046920017541,100.0,Lindt,"Tablete de chocolate excellence limão, embalagem de 100 g",,2.46,24.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/593776D2152D0A1B3F0D977E6D83EA71.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
27345,5601517310443,75.0,Paladin,"Priri piri sacana ai ai, de 80 ml",,2.31,30.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A8760785CBDF2B56852236AE9A9EA5B3.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
33596,8412857000034,450.0,Humydry,Recarga Desumidificador Inodoro,embalagem de 450g,2.29,5.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/939BDDD8A364E225B47B3EEBD19FAA67.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
33600,8412857900891,250.0,Humydry,Desumidificador Basic,embalagem de 250g,3.99,15.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B45FCE09221B2D76DE77724F3F974FCD.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
34198,3083681047967,750.0,Bonduelle,"Três legumes couve-flor, brócolos e romanesco, 750 g",,2.69,3.59,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E952491925A9F41BEA9E2038156E899.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
35404,5600390419540,750.0,Dharma,Vinho branco região do Dão,Garrafa de 0.75 l,3.59,4.79,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A2F41C909FC97214869C52F9EDE0C6A.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
35657,5601066400978,150.0,Nacional,"Bolacha passitas, embalagem de 150g",,1.34,8.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2215ECB341189DB41622AC5463CD71C0.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
35884,7613036886536,400.0,Yogolino,Yogolino morango banana 0% açúcares adicionados 4x100g,Embalagem de 400g,2.54,6.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7807C1DC6FDB66074A291996AEB79A89.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
37046,5601217132666,500.0,Cillitbang,"Spray calcário e sujidade, garrafa de 500 ml",,2.49,4.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B3643C0021BC8837B6653E8203F1AB4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
37551,5601050035889,600.0,Danone,"Iogurte liquido de noz, embalagem de 6 x 100g",,2.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A8847CB088D81E81AFB1BB335F50C28.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
38761,5010338200077,120.0,Bluedragon,"Molho para saltear teriyaki blue dragon, embalagem de 120g",,1.7,14.17,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB4FD65DEE0F5B5283A0A0C45226CBB5.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
40767,5000116125432,1080.0,Capitão Iglo,"18 hamburguers de frango sem glúten, embalagem de 1 kg",,16.99,15.73,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B8F847393DDA3DEECAF6499077AA6F1.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
4321,3600540623782,200.0,Narta,"Desodorizante spray, bio eficácia",Embalagem de 200 ml,4.49,22.45,200,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F71EB892377FD0A3E46E74D647D178F8.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
4411,3600550267037,50.0,Narta men,Desodorizante roll-on protect,Embalagem de 50 ml,4.49,89.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7EC15C278C8506D1BEA9C07C8BB415CC.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
44785,7613039960196,120.0,Nestlé,Chocolate negro 85% cacau,Embalagem de 120g,2.84,23.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7396A5CCC61A62D534BA9B9A6177D344.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
44916,8711327480438,440.0,Magnum,"Gelado double gold caramel billionaire, embalagem de 440 ml",,3.99,9.07,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C07DC9914F4DA381F8A8A6ECD5557A3.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
46341,8720181031595,150.0,Axe,"Desodorizante Spray Anarchy, 150 ml",,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAB84EE4955A329821EBC2032E3753D4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
48256,8412857101267,250.0,Humydry,"Cabide anti humidade roupa limpa, 250 g",,3.49,13.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/722312FE2CE04BD99B9519CF38554CC2.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
48471,7613035442504,85.0,Purina Gourmet,"Comida húmida gato tartelette com carne de vaca e tomate, 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA678A538E8720908A34BC34C44875CF.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
48580,8001665717281,250.0,Rana,"Tortellini bolonesa rana, 250g",,1.98,7.92,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A53037CA6DDFB9B7886C49B8D50A903.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
48653,5601066602075,300.0,Nacional,"Cereais linha zero, 300g",,1.94,6.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/196FDA142C7245B0E59330AE06BABEBC.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
49505,8006540618578,,Dodot,"Fraldas bebé seco extra t3+ 7-11kg, 66 unidades",,13.49,13.49,66,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D131B51E408EBC6E8FCAE4A61610E40E.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
49994,5601066401111,150.0,Nacional,Bolachas cookies nacional aveia 150g,,1.19,7.93,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E5A75087923E97C10CA27678FBDFE18.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
50018,8719200230989,225.0,ProActiv,"Creme vegetal para barrar, embalagem de 225g",,2.79,12.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E33C3DF4860E83D0E311E086A3B8ED1.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
50021,8719200231801,450.0,ProActiv,"Creme vegetal para barrar, embalagem de 450g",,3.99,8.87,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A5951CF8E7C99FE47043D42DCC4EFA0.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
5039,5601029001105,120.0,Pitéu,"Filete de cavala em óleo, 120 g",,2.0,16.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73E77A16ABB6501C787F422E9312D109.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
51038,8006540445822,300.0,H&S,Champô Derma X Pro Hidratante,300 ml,4.44,14.8,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/90F3FB41DC1D67881BA38A69213C5207.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
51178,8410436428255,,Persil,Detergente Máquina Roupa Universal 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AD22F9E1E4DE29F0FF3D28546528AD0.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
51250,8445290287229,30.0,Maggi,"Molho suculento entrecosto no forno com pimentão doce, alho e mel, 30g",,0.89,29.67,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68CDA71560F39F4BC908CB18542B7C9D.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
51322,8720608014231,34.0,Lipton,"20 saquetas chá de manga e groselha preta, 20 g",,2.09,61.47,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E586BFB900AA6B45FA4CA8012C492CC2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54670F288113566CC397FD3E7B1EF07C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/54670F288113566CC397FD3E7B1EF07C.jpg,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
51538,8006540752333,,Fairy,Detergente Loiça Máquina Platinum Plus Limão,Pack XXL de 48 pastilhas,13.99,13.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8786FC846898F0510EA5C208486C5D8B.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
51837,8711327587205,2000.0,Lipton,Ice tea lipton pessego 2l,,2.39,1.2,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/337078DD8DFA2309401BA5C925E0DABA.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
52076,8711327585607,440.0,Magnum,Gelado pint double sunlover 440ml,,4.14,9.41,440,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30523907DF5E7FE6977C4F9D61DC6DF4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
52187,5601363013864,400.0,Pála-Pála,"Pála-pála palhinha, 400g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DFB64FFE9E3384488189491706973DF.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
52573,5604260324170,750.0,Labell,"Gel de Banho Exfoliante Spa, 750 ml",,1.99,2.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F663D067BF66FF13AB7BE745B23C86A7.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
52795,8711327619579,825.0,Carte DOr,"Gelado iogurte e frutos do bosque, 825 ml",,3.59,4.35,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D6B15D8A8761432E807E9E7BF0438AEB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E98FA6F5D8DBF78F4E2527B5936D46.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5E98FA6F5D8DBF78F4E2527B5936D46.jpg,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
52796,8711327616455,825.0,Carte DOr,"Gelado tiramisu, 825 ml",,3.59,4.35,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA2681D7CBF32CCE6763973CECB7DA3E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9B84E001D84CA5CB733E1DA3A05B1D5F.jpg,
52851,8001630009410,170.0,Danone,"Bifidus activia topper muesli, chia, quinoa e mandorle, 170g",,1.59,9.35,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C750621E3ADCD5ACD794F713B0CA420F.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
52861,8445290092021,,Nescafé,"Café cápsulas dolce gusto buondi intenso, 48 unidades",,13.99,13.99,48,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68C58E432FBB1AC04BB7335676EAE9A1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/147823124391741D7994D9E5DE8E196D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/147823124391741D7994D9E5DE8E196D.jpg,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
52922,8720181297571,150.0,Axe,"Desodorizante spray acqua bergamot, 150 ml",,4.79,31.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D359EEF3877E868E88E7E83879637A7B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DB05D9E74793E64A0B2E418B1CA9BE2.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DB05D9E74793E64A0B2E418B1CA9BE2.jpg,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
53083,0000056090581,32.0,Gorila,Pastilhas Elásticas Morango,Unidade de 32g,0.48,15.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/971820C199DEBF8C311A920B459E95C4.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
53167,5010338015817,134.0,Blue Dragon,"Folha de Arroz, 134g",,3.35,25.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74CB717585A119D12893C63ED60F6C7C.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
53785,8410436445313,4500.0,Persil,Detergente Máquina Roupa Líquido Color,Embalagem de 100 Doses,14.99,3.33,4500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7FBC9C8E94F81A949856A2F09E247E5D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1FEC9F1EC504236CF01E6C61B51EB05.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1FEC9F1EC504236CF01E6C61B51EB05.jpg,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
53809,5604260330652,90.0,Labell,Sabonete Lavanda 90G,Embalagem de 90g,0.64,7.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2772B477B970B9DE387476BC9BCF8012.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
54523,8720181510007,750.0,Vaseline,"Gel de banho rosas e jasmim, 750ml",,3.19,4.25,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B2FD8253A8B895894EDB02B099474B66.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
54535,8410436468244,,Persil,"Detergente Máquina Roupa Liquído Universal Ge, 60D",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A070D7E6F340AA3492105815D623C6B9.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
54536,8006540521830,,Fairy,"Detergente Máquina Loiça Pastilhas Original Tudo em 1, 21D",,5.98,5.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A348FE6C1FFA1BF08E9B5F7635F30CB.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
54537,8700216323154,,Fairy,"Detergente Máquina Loiça Pastilhas Original Tudo em 1 Limão, 41D",,9.98,9.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B102A42507542D79E488629773354F9.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
54539,8700216236669,,Fairy,"Detergente Máquina Loiça Pastilhas Platinum Plus Tudo em 1 Limão, 19D",,6.69,6.69,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EF65916B83E06C892876A46E53055E1.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
7255,3083681022865,400.0,Bonduelle,"Grelos, embalagem de 400 g",,1.85,4.63,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/547CA92A36ACA73F697F0934228B5E9D.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
766,4005500030263,400.0,Yogolino,Sobremesa láctea alperce 4x100g,,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/35565E007DE59883160198E8D7DDFAF9.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
768,4005500030300,400.0,Yogolino,Sobremesa láctea morango 4x100g,,2.24,5.6,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/99F1004C0805AFB08F42231532FA4DAF.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
8502,5601109211288,750.0,EVEL,Vinho branco doc douro,Garrafa de 750 ml,4.79,6.39,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0FECBD18BBE912D4558FCBC185996FC0.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
8945,5601385503329,50.0,Aquafresh,Dentifríco p/ Dentes de Leite,Embalagem de 50 ml,2.24,44.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E8C9831E2A0577287A67EC7A6EF4DF1.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
8947,5601385503350,,Aquafresh,Escova de Dentes de Leite,1 unidade,2.45,2.45,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74029EF141ED7E8DAE787D6EDF3ADD5D.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
10858,3023290400111,400.0,Nestlé,"Sobremesa banana/laranja/bolacha, de 4 x 100 g",,1.99,4.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA7F3DC46AC09289F6D53195CFF3F502.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
10897,3222270325257,85.0,Purina Gourmet,"Comida húmida para gatinhos mousse com vitela, embalagem de 85g",,0.87,10.24,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F3B44A6D750B4011FA8F3A0B64B7054.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
11245,4011100005884,400.0,M&M S,"M&ms pouch, amendoim, embalagem de 400 g",,5.99,14.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77B49B6C14FB677B77FE15290FE145DC.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
11744,5601385503367,,Aquafresh,Escova de Dentes Júnior,1 unidade,2.45,2.45,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E21B5A9C6DF80B154353F4559B6F4F4D.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
12822,3600522248958,50.0,L'oreal,"Creme de rosto de dia revitalift, laser, 50 ml",,19.49,389.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8501F6BDFA1B492EA52C26AF8DD31AF6.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
13301,2893289000000,3000.0,Peixaria,Corvina de Viveiro,1 un= 3kg (aprox.),29.97,9.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB34FEABE5893AD549783D99CA735CEF.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
14178,5603155111307,5000.0,Silgueiros,Vinho tinto regional terras dao bib 5l,Embalagem de 5L,7.49,1.5,5000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80A9553B2B45CF80F4A07149EE6B38A9.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
1448,5601283141517,500.0,Penha,"Caramelos de fruta, embalagem de 500 g",,4.34,8.68,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A5AF3CC2BF0F5E8BAD3F62F3C632C7D.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
1450,5601283230501,250.0,Sweet Flavours,"Rebuçados de mentol, 250 g",,1.74,6.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66B85C021C1B0FA9E8FC5238B5F3B5BE.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
1459,5601286221780,500.0,Milaneza,"Massa de cotovelos finos, embalagem de 500g",,1.04,2.08,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/34E88CB07300F13C23DF7BCC4E861747.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
16023,5601151977774,1000.0,Bongo,"Néctar tum tum, garrafa de 1l",,1.27,1.27,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88E8240BC98D83958E6EE735D7F07F87.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
16721,8410376042535,220.0,Gullón,"Bolachas vitalday recheio avelã, embalagem de 220g",,1.94,8.82,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/768991557EAB1E95721A4EB767357F88.jpg,,,2025-01-08T23:59:59.999999999Z,PROSPECTUS,7,5,,
