identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,images_4,images_5,images_6,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
55207,8445291179684,,Nescafe,"Cápsulas de Achocolatado Kit Kat, 16un.",,4.99,4.99,16,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6E32D338EDE643DDBA69644FE859F168.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF7469941F142C4223F4AA363B6728FD.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0335FC8798148F62A8A8DB28E765DE28.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E7A04BC70202CFF06807A484D4EC68D.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
55231,5601027118508,550.0,Oroweat,"Pão de Forma com Sementes de Girassol e Abóbora com Côdea, 550g",,2.19,3.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BA38F6306A61B62AF9D8D4F9CD22DFCE.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
55242,5601119405158,220.0,Nobre,"Fiambre da Perna Extra Fatias Finas Cuida-t+, 220g",,3.29,14.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7D41F9A70217A16C33BBB081F6F9D27.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
55258,5063270109809,34.0,Lipton,"Chá Preto e Laranja Pyramid Saquetas, 20un.",,1.99,58.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A23A0445618BAE0B182342AC9C30C31.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
55259,5063270109403,34.0,Lipton,"Chá Preto Chai Pyramid Saquetas, 20un.",,1.99,58.53,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1E87DDBF53AE2B045AF1C11FFF1D0BEB.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
55269,8720182948793,500.0,Cif,"Multiusos Spray 3 em 1 Lavanda e Samambaia Azul, 500ml",,2.19,4.38,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43329273126D7F7EFAE380CB123C3668.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
55286,8414100380160,1000.0,Schweppes,"Refrigerante com Gás Citrus Zero Açúcar, 1L",,1.08,1.08,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/766E0722FC725A80C881A7C520F72ACD.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
55293,5010394006231,180.0,Pedigree,"Snack para Cão Multivitaminas Imunidade, 180g",,3.24,18.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E18048513FA01B59DD4432766828850.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
55294,5010394006170,180.0,Pedigree,"Snack para Cão Multivitaminas Articulações, 180g",,3.24,18.0,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A84E34B0D5EE40AF864CA79D638C3249.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
55308,7630477891691,,Starbucks,"Café single-origin colombia int 7, 10 cápsulas",,3.49,3.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6B349F2682249754B9E8D905F7FCED4A.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
55317,5601809017258,750.0,Riberalves,"Postas do Lombo de Bacalhau 4 Meses de Cura MSC Ultracongelado, 750g",,14.99,19.99,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3EF65A98E369EBAA72C7B97185D84C40.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
55328,8720182836106,750.0,Cif,"Creme de Limpeza Spray, 750ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3E89D1C02764A2E04E66268152BA945.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
5568,5602042100707,700.0,Licor Beirão,"Licor, garrafa de 700 ml",,11.99,17.13,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07C8FF4320A08C5A6B4CACC9EE87EA83.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
5570,5602068000050,750.0,Murganheira,"Espumante bruto, super reserva, garrafa de 0,75 l",,12.99,17.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80EB08C012DF5CFAF49B2AF60C4E59A5.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
5571,5602068000067,750.0,Murganheira,"Espumante meio seco, super reserva",Garrafa de 750 ml,12.99,17.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/13C00410AE7FF3A29BA7FD64F4E7C7AE.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
6087,5998749110720,440.0,Pedigree,"Snack dentastix small , embalagem de 440 g",,6.59,14.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EE3A549C98B3FA2B7F0C4779A9DF0866.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
6315,8410063055923,800.0,Pescanova,"Camarão moçambique 48/64, embalagem de 800g",,16.99,21.24,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/85CC3B8F2E9B3BFD78B9D6D509C7D56E.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
6880,8717163476789,150.0,Dove,"Creme intensivo , embalagem de 150 ml",,2.59,17.27,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8E3DDABA0314BAB9B76345C5842E52C0.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
6916,8722700086697,80.0,Knorr,"Caldo para massas 8 cubos, embalagem de 80g",,1.49,18.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE8691ABFCE81DBD13F7FD3C1CE2B20C.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
7294,3147690031505,750.0,Cruz,Vinho do Porto 10 anos,"Garrafa de 0,75L c/ Caixa de Madeira",14.99,19.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1181D8EB3D08B8C6302F46C2B8E91B32.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
7946,5000174003413,50.0,Old Spice,"Desodorizante stick, white water",Garrafa de 50 ml,3.49,69.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A1DB0F59F2D4CF44A49BD3714BFB3AF.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
7947,5000174003451,50.0,Old Spice,Desodorizante stick original,50 ml,3.49,69.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7BBC64CF59589DD936C63815B3E0F179.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
8066,5011321772335,100.0,Old Spice,After shave loção,100 ml,6.99,69.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6744F462EE52A730D032C4CEC797E84E.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
8261,5600394180033,750.0,Herdade dos Grous,"Vinho branco alentejo, garrafa de 750 ml",,11.99,15.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C96B4FF957DEE67D51F5C5394B71D003.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
856,5010394984577,110.0,Pedigree,"Snack dentastix pequeno, de 110 g",,1.94,17.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9BBF71D62A2C377549341CE08A85FFD.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
857,5010394984584,180.0,Pedigree,"Snacks cão dentastix, embalagem de 180g",,2.54,14.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDD39120D8143B945229B61847841270.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
8707,5601192103200,1000.0,Agros,"Leite com chocolate, embalagem de 1litro",,1.69,1.69,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C035E931FBB84D75593DF87CB5697E38.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
8809,5601252107179,250.0,Gallo,"Vinagre sidra, 250ml",,1.69,6.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29CFC4BAC1385878FA06A6A385C70C3C.jpg,,,,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
9140,5602068000074,750.0,Murganheira,"Espumante meio seco, reserva",Garrafa de 750 ml,10.98,14.64,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/67F1F1ACB3A0361258DA4338F1EAC04B.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
9141,5602068000081,750.0,Murganheira,"Espumante doce reserva, garrafa de 750 ml",,10.98,14.64,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6FD77B439CB0E9CE2A84731A5D31A547.jpg,,,,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,15,15,,,,,,,,
